Gene	m_GR_in_01d_1	m_GR_in_01d_2	m_GR_in_02d_1	m_GR_in_02d_2	m_GR_in_04d_1	m_GR_in_04d_3	m_GR_in_07d_1	m_GR_in_07d_3	m_GR_in_10d_1	m_GR_in_10d_2	m_GR_in_15d_2	m_GR_in_15d_3	m_GR_in_20d_1	m_GR_in_20d_2	m_GR_in_25d_1	m_GR_in_25d_2	m_GR_un_01d_1	m_GR_un_01d_2	m_GR_un_02d_1	m_GR_un_02d_2	m_GR_un_04d_2	m_GR_un_04d_3	m_GR_un_07d_1	m_GR_un_07d_2	m_GR_un_10d_1	m_GR_un_10d_2	m_GR_un_15d_1	m_GR_un_15d_2	m_GR_un_20d_2	m_GR_un_20d_3	m_GR_un_25d_1	m_GR_un_25d_2
XM_003551645.5	644.819670489562	537.480292389279	446.338264370591	443.18982301	529.055660958856	477.755147998343	629.556493033739	681.549380855363	417.219886405547	428.436115543431	311.266429915534	369.595280929128	353.307822516431	341.26991556761	466.487159230672	438.761554207246	490.373843987708	568.57207185383	434.841654957717	422.467341294202	420.435175734305	459.410402453527	632.279616948081	620.333372679715	491.797785721003	480.83996665039	833.794734658242	697.535812991835	662.354751918038	589.514595102909	628.591466572287	591.364134090193
XM_003551688.5	59.1716874096304	67.1850365486599	139.643842946355	118.270597929355	65.8155367700013	57.2310854373015	63.5789725638034	76.2657388879003	109.491406653389	82.2134167664421	143.149267233882	130.541379577617	84.3720173173566	79.9984340732054	98.9795937070974	78.9403633092535	101.304776153149	94.0495156449944	118.830602405863	105.616835323551	59.5194375286516	76.3597671653001	69.7001152541192	71.5769276168901	161.050263895449	166.321584916765	176.706890390679	168.779932066077	170.361754373597	171.882568692656	83.5950655027049	95.3114355310201
XM_003551704.4	138.067270622471	150.793082031437	214.033553674786	107.873182726774	117.708556146348	92.0673983121806	103.471661231288	62.9494987646161	343.457254554843	297.589409985572	334.569799000119	277.400431602436	232.023047622731	199.145038012022	214.455786365378	256.097225154439	168.841293588582	129.674332177189	151.476372297583	195.391145348569	131.702585169782	166.489328409589	75.9233398303798	69.0654564724379	94.036060126873	63.9698403526018	197.649929251797	150.31962699635	157.144032051508	127.846538697016	91.1946169120417	81.2313371003012
XM_003551707.5	66.7578011800959	53.7480292389279	33.9321487533198	41.5896608103226	15.1882007930772	29.8596967498964	14.9597582503067	19.3690765429588	1.15254112266726	1.15793544741468	0.832263181592336	1.63176724472021	3.51550072155652	0	0.916477719510161	0	58.7274064655938	49.8747431450728	53.5390626224216	38.2861028047871	32.9256462924456	16.273393002441	22.4036084745383	37.6720671667843	0	1.0661640058767	32.7234982204962	32.9648304816557	33.7786237120064	44.036029995639	16.2847530200075	14.0800984307189
XM_003551708.4	3.03444550818618	2.98600162438488	5.22033057743382	2.59935380064516	2.5313667988462	1.24415403124568	43.6326282300611	43.5804222216573	711.117872685697	724.867590081588	352.87958899515	377.754117152729	659.156385291848	667.220982057373	189.710887938603	164.3061050274	1.46818516163985	0	0	0	1.26637101124791	2.50359892345246	2.48928983050426	11.3016201500353	0	0	52.3575971527939	27.6904576045908	58.7454325426198	34.0924103192044	15.1991028186736	33.5756193347912
XM_003551729.5	27.3100095736756	32.8460178682337	11.7457437992261	12.9967690032258	13.9225173936541	27.3713886874051	6.23323260429445	23.0007783947636	12.6779523493398	17.3690317112202	8.32263181592336	16.3176724472021	11.4253773450587	5.10628302594928	32.9931979023658	29.3731584406525	20.5545922629578	21.3748899193169	20.8932927307011	19.8031566231657	16.4628231462228	10.0143956938099	7.46786949151277	21.3475047278444	7.56611978032312	7.46314804113687	17.016219074658	11.8673389733961	22.0295372034824	17.0462051596022	23.8843044293443	18.4124364094016
XM_003551732.5	19.7238958032101	13.437007309732	11.7457437992261	18.1954766045161	7.59410039653861	3.73246209373705	3.73993956257667	6.05283641967462	4.61016449066903	10.4214190267321	4.99357908955402	12.2382543354016	3.51550072155652	1.70209434198309	0	9.17911201270389	8.80911096983907	15.6749192741657	6.5291539783441	9.24147309081068	1.26637101124791	3.75539838517869	13.6910940677734	3.76720671667843	2.16174850866375	10.661640058767	36.6503180069557	30.3276440431233	69.0258832375783	35.5129274158379	6.51390120800298	7.58159146269478
XM_003551751.5	27.3100095736756	31.3530170560413	9.13557851050918	11.6970921029032	13.9225173936541	3.73246209373705	2.49329304171778	6.05283641967462	66.8473851147009	75.265804081954	95.7102658831186	62.8230389217282	74.7043903330761	62.1264434823829	55.9051408901198	49.567204868601	27.8955180711571	21.3748899193169	10.4466463653506	2.64042088308876	3.79911303374372	2.50359892345246	4.97857966100851	5.02294228890457	0	0	56.2844169392534	55.3809152091816	46.9963460340959	51.1386154788066	15.1991028186736	10.8308449467068
XM_003551772.5	7.58611377046544	8.95800487315465	2.61016528871691	0	3.7970501982693	4.97661612498274	7.47987912515334	19.3690765429588	16.1355757173416	19.6849026060495	3.32905272636934	7.34295260124096	7.90987662350218	30.6376981556957	6.41534403657113	4.58955600635195	5.87274064655938	4.27497798386338	7.83498477401292	1.32021044154438	12.6637101124791	6.25899730863116	11.2018042372691	12.5573557222614	6.48524552599124	3.19849201763009	0	10.5487457541298	5.87454325426198	2.84103419326703	4.34260080533532	2.16616898934137
XM_003551788.5	4.55166826227926	5.97200324876977	6.52541322179227	1.29967690032258	0	3.73246209373705	0	3.63170185180477	16.1355757173416	10.4214190267321	65.7487913457945	64.4548061664484	66.7945137095739	52.7649246014759	32.0767201828556	34.8806256482748	5.87274064655938	2.84998532257559	1.30583079566882	0	5.06548404499163	1.25179946172623	1.24464491525213	0	1.08087425433187	1.0661640058767	5.23575971527939	3.95577965779869	5.87454325426198	1.42051709663352	0	0
XM_003551796.5	4.55166826227926	4.47900243657733	5.22033057743382	2.59935380064516	1.2656833994231	1.24415403124568	0	0	0	0	0.832263181592336	0	0	1.70209434198309	0	0	4.40455548491954	1.42499266128779	0	0	2.53274202249581	0	1.24464491525213	3.76720671667843	0	2.13232801175339	0	1.31859321926623	1.4686358135655	0	2.17130040266766	6.4985069680241
XM_003551813.5	116.826152065168	94.0590511681238	53.5083884186966	75.3812602187096	15.1882007930772	23.638926593668	28.6728699797545	32.685316666243	71.4575496053699	90.3189648983448	18.3097899950314	46.5053664745261	147.651030305374	122.550792622783	58.6545740486503	55.0746720762233	76.345628405272	51.2997358063606	75.7381861487916	51.4882072202309	22.7946782024623	23.7841897727984	8.71251440676489	12.5573557222614	16.2131138149781	13.860132076397	136.129752597264	145.045254119285	267.29171806892	178.985154175823	22.7986542280104	24.9109433774257
XM_003551815.4	22.7583413113963	7.46500406096221	5.22033057743382	12.9967690032258	8.85978379596171	3.73246209373705	7.47987912515334	0	5.76270561333628	15.0531608163908	0	0	0	0	0	0	13.2136664547586	17.0999119354535	0	1.32021044154438	3.79911303374372	2.50359892345246	9.95715932201702	15.0688268667137	1.08087425433187	3.19849201763009	15.7072791458382	3.95577965779869	23.4981730170479	39.7744787057385	26.0556048320119	29.2432813561084
XM_003551821.5	224.548967605777	185.132100711863	151.389586745581	128.668013131935	141.756540735387	146.810175686991	102.225014710429	99.2665172826638	124.474441248064	94.9507066880036	82.3940549776412	81.5883622360107	61.5212626272392	85.9557642701462	91.6477719510161	94.5448537308501	162.968552942023	196.648987257716	130.583079566882	155.784832102237	148.165408316005	161.482130562684	148.112744915003	160.734153244946	151.322395606462	138.60132076397	124.349293237885	85.7085592523049	105.741778576716	132.108089986917	134.620624965395	80.1482526056305
XM_003551822.4	200.273403540288	171.695093402131	165.745495833524	149.462843537097	167.070208723849	192.843874843081	137.131117294478	165.847717899085	242.033635760124	226.955347693277	159.794530865728	163.176724472021	192.47366450522	153.188490778478	334.514367621209	336.873410866233	192.33225617482	170.999119354535	156.699695480258	154.464621660693	169.69371550722	180.259122488577	136.910940677734	134.363706228197	104.844802670192	91.6901045053959	160.999611244841	110.761830418363	158.612667865073	126.426021600383	170.447081609411	139.717899812518
XM_003551826.5	160.825611933867	144.821078782667	87.4405371720164	71.4822295177419	72.1439537671168	68.4284717185126	89.75854950184	99.2665172826638	103.728701040053	106.53006116215	79.0650022512719	86.4836639701713	43.9437590194565	74.8921510472561	69.6523066827722	97.2985873346612	152.691256810544	138.224288144916	79.655678535798	93.7349413496511	83.5804867423619	85.1223633973837	90.8590788134053	79.111341050247	41.0732216646112	68.2344963761086	68.064876298632	79.1155931559738	74.9004264918403	72.4463719283093	59.7107610733606	50.9049712495221
XM_003551832.4	34.896123344141	20.9020113706942	23.4914875984522	9.09773830225806	15.1882007930772	19.9064644999309	22.43963737546	13.3162401232842	19.5931990853434	15.0531608163908	34.9550536268781	13.8700215801218	30.7606313136196	14.4678019068563	9.16477719510161	11.9328456165151	41.1091845259157	24.2248752418925	20.8932927307011	19.8031566231657	12.6637101124791	11.2661951555361	31.1161228813032	20.0917691556183	11.8896167976506	17.0586240940271	41.8860777222351	32.9648304816557	20.5609013899169	19.8872393528692	21.7130040266766	19.4955209040723
XM_003551883.5	6.06889101637235	2.98600162438488	5.22033057743382	2.59935380064516	2.5313667988462	1.24415403124568	0	3.63170185180477	1.15254112266726	1.15793544741468	3.32905272636934	3.26353448944043	0	0	0	0	0	5.69997064515118	0	3.96063132463315	2.53274202249581	2.50359892345246	3.73393474575638	2.51147114445229	0	0	7.85363957291908	6.59296609633115	5.87454325426198	7.10258548316758	0	1.08308449467068
XM_003551907.5	157.791166425681	146.314079594859	80.9151239502241	40.28998391	75.9410039653861	68.4284717185126	53.6058003969323	62.9494987646161	95.6609131813823	86.8451585561008	71.5746336169409	45.689482852166	103.707271285917	87.6578586121293	53.1557077315893	26.6194248368413	135.073034870866	149.624229435218	62.6798781921034	92.4147309081068	67.1176635961391	76.3597671653001	72.1894050846234	57.7638363224026	91.8743116182093	65.0360043584785	83.7721554444702	113.399016856896	102.804506949585	95.1746454744456	51.02555946269	45.4895487761687
XM_003551940.4	353.512901703689	394.152214418805	237.525041273239	284.629241170645	245.542579488082	241.365882061663	239.356132004907	227.586649379766	186.711661872096	167.900639875128	54.9293699850942	90.5630820819718	159.076407650433	188.081424789132	105.394937743669	109.231432951176	315.659809752567	313.498385483315	258.554497542426	304.968611996752	246.942347193342	275.395881579771	257.64149745719	261.192999023038	179.425126219091	153.527616846244	276.186324980988	267.674423511044	331.911693865802	298.308590293038	223.643941474769	231.780081859526
XM_003551986.5	273.100095736756	241.866131575176	471.134834613402	447.088853710967	432.863722602701	431.721448842252	236.862838963189	387.381530859176	123.321900125396	110.003867504394	59.0906858930558	48.1371337192463	90.5241435800805	100.423566177002	21.9954652682439	22.0298688304893	187.9277006899	173.849104677111	376.07926915262	405.304605554125	564.801471016567	635.914126556926	568.802726270222	590.195718946287	330.747521825553	351.83412193931	700.282861918618	654.02223675605	1008.9528039195	990.100416353561	541.739450465581	584.865627122169
XM_003552009.5	36.4133460982341	23.8880129950791	36.5423140420367	19.4951535048387	72.1439537671168	63.4518555935299	42.3859817092022	59.3177969128113	14.9830345946743	15.0531608163908	16.6452636318467	13.8700215801218	9.66762698428044	16.1698962488394	19.2460321097134	22.0298688304893	30.8318883944368	56.9997064515118	40.4807546657334	26.4042088308876	59.5194375286516	48.820179007323	67.2108254236149	69.0654564724379	105.925676924524	102.351744564163	71.9916960850916	32.9648304816557	42.5904385933994	45.4565470922725	56.4538104693591	34.6587038294618
XM_003552023.4	236.686749638522	198.569108021595	232.304710695805	245.638934160968	275.918981074236	237.633419967926	225.643020275459	271.167071601423	243.186176882791	200.322832402739	66.5810545273869	81.5883622360107	38.6705079371218	49.3607359175097	182.379066182522	159.716549021048	165.904923265303	133.949310161053	125.359756384207	158.425252985326	233.012266069615	235.338298804532	337.298772033327	342.815811217737	260.490695293982	230.291425269366	104.715194305588	133.177915145889	29.3727162713099	35.5129274158379	103.136769126714	133.219392844494
XM_003552025.4	294.341214294059	340.404185179877	524.643223032098	469.183361016451	355.657035237892	323.480048123878	364.020784090796	307.484090119471	326.169137714834	269.79895924762	223.046532666746	200.707371100586	88.7663932193022	151.486396436495	301.521169718843	268.947981972224	372.919031056521	350.548194676797	540.613949406892	569.010700305629	401.439610565587	430.619014833824	357.213090677361	349.094489078868	250.762827004995	286.798117580831	379.592579357756	406.126711533999	420.029842679732	311.09324416274	332.208961608152	322.759179411863
XM_003552046.5	773.783604587475	865.940471071616	895.286694029899	965.659936939677	784.723707642323	741.515802622428	458.765919676071	483.016346290035	993.490447739175	1032.87841909389	372.021642171774	405.494160312973	743.528402609205	771.048736918341	636.035537340052	629.687084071487	706.197062748766	788.02094169215	948.033157655564	933.388782171878	826.940270344884	873.75602428491	438.115010168749	430.717301273567	758.773726540975	674.881815719948	412.316077578252	392.940779341336	543.395251019233	652.017347354784	521.112096640238	411.572107974859
XM_003552054.4	106.205592786516	108.989059290048	60.0338016404889	62.3844912154838	30.3764015861544	36.0804669061248	39.8926886674845	49.6332586413319	118.711735634727	100.740383925077	129.833056328404	83.2201294807309	118.648149352533	132.763358674681	163.133034072809	212.03748749346	108.645701961349	74.0996183869653	48.3157394397464	66.0105220772191	39.2575013486851	42.5611816986919	26.1375432202947	20.0917691556183	7.56611978032312	11.7278040646437	155.763851529562	131.859321926623	217.358100407693	183.246705465724	67.3103124826975	55.2373092282048
XM_003552060.3	576.544646555373	598.693325689169	450.253512303667	486.079160720645	486.022425378471	406.838368217339	427.599756654599	387.381530859176	352.677583536181	358.95998869855	212.227111306046	205.602672834747	203.899041850278	220.421217286811	263.945583218926	312.089808431932	540.292139483463	537.222233305498	483.157394397464	509.601230436131	447.028966970511	486.949990611504	411.977466948454	423.18288784021	437.754073004409	455.252030509349	379.592579357756	456.233253866115	449.402558951042	352.288239965112	348.493714628159	354.168629757313
XM_003552076.5	27.3100095736756	38.8180211170035	9.13557851050918	23.3941842058064	15.1882007930772	21.1506185311766	33.65945606319	26.6324802465683	24.2033635760124	27.7904507379523	24.1356322661777	19.5812069366426	6.15212626272392	17.8719905908225	20.1625098292235	14.6865792203262	38.172814202636	39.8997945160582	14.364138752357	30.3648401555208	16.4628231462228	15.0215935407148	13.6910940677734	35.160596022332	5.40437127165937	3.19849201763009	40.5771377934152	32.9648304816557	41.1218027798339	18.4667222562357	29.3125554360134	18.4124364094016
XM_003552100.4	203.307849048474	170.202092589938	227.084380118371	201.44991955	158.210424927888	131.880327312043	84.7719634184045	82.3185753075749	163.66083941875	173.690317112202	272.982323562286	251.292155686913	165.228533913157	188.081424789132	370.256998682105	354.31372369037	148.286701325624	196.648987257716	270.306974703446	237.637879477989	173.492828540963	180.259122488577	134.42165084723	84.1342833391516	115.65354521351	111.947220617053	295.820423913285	225.479440494525	195.328563204211	210.23653030176	158.504929394739	135.385561833835
XM_003552102.5	1.51722275409309	1.49300081219244	0	2.59935380064516	0	0	6.23323260429445	0	4.61016449066903	2.31587089482936	0	0	0	0	0	0	7.34092580819923	1.42499266128779	0	2.64042088308876	2.53274202249581	1.25179946172623	0	2.51147114445229	0	2.13232801175339	0	0	2.93727162713099	7.10258548316758	0	2.16616898934137
XM_003552131.4	106.205592786516	116.45406335101	87.4405371720164	85.7786754212903	22.7823011896158	43.545391093599	56.09909343865	76.2657388879003	11.5254112266726	19.6849026060495	4.99357908955402	0	6.15212626272392	12.7657075648732	0	0	164.436738103663	115.424405564311	83.5731709228045	114.858308414361	21.5283071912144	25.0359892345246	42.3179271185723	51.4851584612719	15.1322395606462	17.0586240940271	140.056572383724	109.443237199097	252.605359933265	231.544286751263	49.9399092613562	28.1601968614378
XM_003552142.5	74.3439149505613	55.2410300511203	27.4067355315275	41.5896608103226	45.5646023792317	43.545391093599	23.6862838963189	16.9479419750889	1.15254112266726	8.10554813190274	0.832263181592336	0	1.75775036077826	0	9.16477719510161	10.0970232139743	54.3228509806743	24.2248752418925	33.9516006873893	39.6063132463315	30.3929042699498	48.820179007323	29.8714779660511	43.950745027915	64.8524552599124	75.6976444172454	20.9430388611175	17.141711850461	29.3727162713099	26.9898248360368	5.42825100666915	8.66467595736546
XM_003552145.5	0	7.46500406096221	11.7457437992261	14.2964459035484	17.7195675919234	21.1506185311766	27.4262234588956	55.6860950610065	18.4406579626761	20.8428380534642	9.98715817910803	15.501788824842	9.66762698428044	5.10628302594928	39.4085419389369	52.3209384724122	7.34092580819923	8.54995596772677	7.83498477401292	9.24147309081068	8.86459707873535	6.25899730863116	31.1161228813032	35.160596022332	18.3748623236419	21.3232801175339	15.7072791458382	10.5487457541298	11.749086508524	15.6256880629687	22.7986542280104	54.1542247335341
XM_003552152.5	213.928408327125	188.118102336248	207.508140452994	163.759289440645	198.712293709427	211.506185311766	186.996978128833	202.164736417132	164.813380541418	159.795091743225	212.227111306046	226.81564701611	178.411661618994	202.549226695988	347.345055694351	348.806256482748	189.39588585154	220.873862499608	163.228849458603	211.233670647101	187.42290966469	171.496526256494	194.164606779332	199.661955983957	161.050263895449	158.858436875628	196.340989322977	196.470389670668	173.299026000728	181.82618836909	188.903135032086	167.878096673956
XM_003552176.5	356.547347211876	306.065166499451	274.067355315275	244.339257260645	224.025961697889	205.285415155538	154.584168586502	168.268852466955	81.8304197093752	98.4245130302476	34.9550536268781	62.0071552993681	69.4311392507413	49.3607359175097	83.3994724754246	110.149344152447	303.914328459448	361.9481359671	241.578697198732	256.12082565961	222.881297979632	212.805908493459	186.696737287819	170.780037822755	99.4404313985324	99.1532525465327	184.560529963598	147.682440557818	220.295372034824	194.610842238792	231.243492884106	213.367645450125
XM_003552183.5	377.788465769179	346.376188428647	552.049958563626	393.802100797742	270.856247476544	317.259277967649	154.584168586502	125.898997529232	27.6609869440142	26.6325152905376	0	0	0	1.70209434198309	0.916477719510161	1.83582240254078	367.046290409961	299.248458870437	544.531441793898	522.803334851575	210.217587867153	209.050510108281	229.014664406391	241.101229867419	165.373760912777	176.983224975532	197.649929251797	205.700542205532	425.904385933994	306.83169287284	282.269052346796	282.685053109048
XM_003552196.5	22.7583413113963	17.9160097463093	2.61016528871691	9.09773830225806	1.2656833994231	0	0	6.05283641967462	4.61016449066903	13.8952253689761	0	0	1.75775036077826	3.40418868396619	0	0	14.6818516163985	11.3999412903024	10.4466463653506	6.60105220772191	2.53274202249581	2.50359892345246	2.48928983050426	1.25573557222614	6.48524552599124	1.0661640058767	2.61787985763969	0	13.2177223220895	9.94361967643461	2.17130040266766	0
XM_003552221.5	42.4822371146065	25.3810138072715	20.8813223097353	32.4919225080645	13.9225173936541	23.638926593668	31.1661630214722	19.3690765429588	10.3728701040053	6.94761268448807	2.49678954477701	0	13.183127705837	3.40418868396619	0	0	41.1091845259157	39.8997945160582	24.8107851177076	14.5223148569882	21.5283071912144	31.2949865431558	8.71251440676489	11.3016201500353	7.56611978032312	4.26465602350678	10.4715194305588	2.63718643853246	11.749086508524	15.6256880629687	6.51390120800298	11.9139294413775
XM_003552225.5	27.3100095736756	26.874014619464	23.4914875984522	28.5928918070968	13.9225173936541	23.638926593668	21.1929908546011	32.685316666243	17.2881168400089	9.26348357931742	0	0	6.15212626272392	0	0	0	30.8318883944368	42.7497798386338	40.4807546657334	43.5669445709646	17.7291941574707	28.7913876197033	53.5197313558415	32.6491248778797	16.2131138149781	15.9924600881504	27.4877385052168	27.6904576045908	20.5609013899169	21.3077564495027	15.1991028186736	21.6616898934137
XM_003552246.5	729.784144718775	497.169270460083	277.982603248351	204.049273350645	146.81927433308	126.90371118706	127.157945127607	108.951055554143	145.220181456074	171.374446217372	435.273643972792	435.681854340297	100.191770564361	92.7641416380786	2841.99740820101	2870.30832637251	869.165615690789	612.746844353752	250.719512768413	234.9974585949	43.0566143824289	58.8345747011329	60.9876008473543	76.5998699057947	9.72786828898686	11.7278040646437	6.54469964409923	17.141711850461	8.81181488139297	2.84103419326703	39.0834072480179	32.4925348401205
XM_003552261.5	54.6200191473512	79.1290430461994	36.5423140420367	35.0912763087097	36.7048185832699	54.7427773748101	36.1527491049078	82.3185753075749	86.4405842000443	84.5292876612715	52.4325804403172	29.3718104049638	66.7945137095739	56.1691132854421	70.5687844022824	99.134409737202	42.5773696875555	49.8747431450728	57.4565550094281	36.9658923632427	53.1875824724121	40.0575827752394	34.8500576270596	38.9278027390104	56.2054612252574	54.3743642997115	61.5201766545328	47.4693558935843	63.1513399833163	65.3437864451418	22.7986542280104	28.1601968614378
XM_003552286.5	33.3789005900479	38.8180211170035	48.2880578412628	41.5896608103226	40.5018687815392	36.0804669061248	58.5923864803678	76.2657388879003	17.2881168400089	8.10554813190274	5.82584227114635	2.44765086708032	1.75775036077826	1.70209434198309	0.916477719510161	0	41.1091845259157	31.3498385483315	37.8690930743958	34.3254714801539	49.3884694386684	48.820179007323	56.0090211863457	56.5081007501764	29.1836048669606	34.1172481880543	57.5933568680733	90.9829321293698	44.0590744069649	66.7643035417753	59.7107610733606	84.4805905843133
XM_003552300.5	69.792246688282	95.5520519803163	62.6439669292058	67.5831988167742	70.8782703676937	70.916779781004	66.0722656055212	43.5804222216573	86.4405842000443	86.8451585561008	135.658898599551	136.252564934138	126.558025976035	125.954981306749	109.977326341219	129.425479379125	93.9638503449501	64.1246697579507	73.1265245574539	69.9711534018522	48.1220984274205	65.093572009764	70.9447601693713	60.2753074668549	107.006551178856	78.8961364348755	81.1542755868305	89.6643389101036	64.6199757968818	95.1746454744456	80.3381148987034	64.985069680241
XM_003552312.5	174.480616720705	176.174095838708	178.796322277108	189.752827447097	134.162440338849	120.682941030831	123.41800556503	76.2657388879003	131.389687984067	126.2149637682	45.7744749875785	58.7436208099277	105.465021646696	78.2963397312223	98.9795937070974	102.806054542284	196.736811659739	148.199236773931	164.534680254271	170.307146959225	163.36186045098	156.474932715779	90.8590788134053	131.852235083745	86.4699403465499	79.9623004407522	128.276113024345	110.761830418363	212.952192966997	181.82618836909	95.537217717377	155.964167232578
XM_003552330.5	13.6550047868378	13.437007309732	11.7457437992261	22.0945073054839	17.7195675919234	18.6623104686853	1.24664652085889	3.63170185180477	5.76270561333628	4.63174178965871	8.32263181592336	6.52706897888085	3.51550072155652	1.70209434198309	5.49886631706097	1.83582240254078	19.086407101318	11.3999412903024	13.0583079566882	14.5223148569882	20.2619361799665	18.7769919258935	6.22322457626064	17.580298011166	5.40437127165937	6.39698403526018	14.3983392170183	11.8673389733961	7.34317906782748	14.2051709663352	4.34260080533532	7.58159146269478
XM_003552332.4	86.481696983306	116.45406335101	87.4405371720164	68.8828757170967	67.0812201694244	60.9635475310385	51.1125073552145	43.5804222216573	78.3727963413735	100.740383925077	69.9101072537562	30.1876940273239	82.6142669565783	65.5306321663491	52.2392300120792	71.5970736990904	61.6637767888735	81.2245816934043	73.1265245574539	67.3307325187635	64.5849215736433	55.0791763159542	59.7429559321021	80.3670766224731	54.0437127165937	28.7864281586708	61.5201766545328	79.1155931559738	57.2767967290543	65.3437864451418	27.1412550333457	42.2402952921566
XM_003552363.5	347.444010687317	261.275142133677	323.660495800897	330.117932681935	111.380139149233	139.345251499517	259.302476338649	198.533034565328	511.728258464262	605.600238997876	109.026476788596	117.487241619855	320.789440842033	300.419651360016	601.209383998666	567.2691223851	227.568700054176	249.373715725364	297.729421412491	283.845244932042	220.348555957136	235.338298804532	280.045105931729	281.284768178656	74.5803235488993	72.4991523996153	253.93434619105	358.657355640414	1163.15956434387	920.495078618519	159.590579596073	185.207448588687
XM_003552409.5	36.4133460982341	44.7900243657733	139.643842946355	116.970921029032	89.8635213590402	67.184317687267	34.9061025840489	43.5804222216573	118.711735634727	108.84593205698	53.2648436219095	54.6642026981271	59.7635122664609	60.4243491403998	93.4807273900364	91.7911201270389	26.4273329095172	39.8997945160582	120.136433201531	125.419991946716	92.4450838210972	102.647555861551	26.1375432202947	25.1147114445229	52.9628384622618	60.7713483349717	78.5363957291908	39.5577965779869	51.4022534747923	55.4001667687071	64.053361878696	38.9910418081446
XM_003552410.5	192.687289769822	180.653098275285	114.847272703544	107.873182726774	89.8635213590402	116.950478937094	66.0722656055212	62.9494987646161	59.9321383786974	52.1070951336605	7.49036863433102	2.44765086708032	13.183127705837	11.0636132228901	0.916477719510161	4.58955600635195	145.350331002345	146.774244112643	142.335556727901	112.217887531272	115.23976202356	82.6187644739313	64.7215355931106	72.8326631891163	18.3748623236419	18.1247880999038	150.528091814282	131.859321926623	154.206760424377	214.498081591661	119.421522146721	95.3114355310201
XM_003552414.5	60.6889101637235	88.0870479193541	78.3049586615072	72.7819064180645	89.8635213590402	63.4518555935299	46.1259212717789	53.2649604931367	18.4406579626761	13.8952253689761	0	0	0	0	0	0	44.0455548491954	56.9997064515118	73.1265245574539	64.6903116356747	100.043309888585	91.3813607060149	37.3393474575638	82.8785477669254	11.8896167976506	23.4556081292873	18.3251590034779	9.2301525348636	16.1549939492204	42.6155128990055	19.5417036240089	28.1601968614378
XM_003552454.5	103.17114727833	97.0450527925087	71.779545439715	61.0848143151613	75.9410039653861	68.4284717185126	82.2786703766867	79.897440739705	97.9659954267168	104.214190267321	45.7744749875785	61.191271677008	65.0367633487957	60.4243491403998	81.5665170364043	78.9403633092535	108.645701961349	115.424405564311	45.7040778484087	73.9317847264854	67.1176635961391	87.6259623208362	52.2750864405894	43.950745027915	56.2054612252574	51.1758722820814	61.5201766545328	68.5668474018439	67.5572474240128	90.9130941845451	44.511658254687	45.4895487761687
XM_003552467.5	16.689450295024	25.3810138072715	0	0	31.6420849855775	27.3713886874051	219.409787671165	215.480976540417	4419.99520542893	3980.98206821166	5180.83830541229	6101.99361163124	8094.44041138389	7814.31512404438	4242.37536361254	4293.98859954288	35.2364438793563	34.1998238709071	30.0341083003829	26.4042088308876	45.5893564049247	47.5683795455968	24.8928983050426	8.790149005583	107.006551178856	40.5142322233145	15.7072791458382	18.4603050697272	10.2804506949585	15.6256880629687	11.9421522146721	7.58159146269478
XM_003552485.5	47.0339053768857	44.7900243657733	41.7626446194705	48.0880453119355	55.6900695746165	42.3012370623533	33.65945606319	66.5812006164209	11.5254112266726	9.26348357931742	2.49678954477701	1.63176724472021	0	0	2.74943315853048	0	36.7046290409961	48.449750483785	40.4807546657334	40.9265236878759	39.2575013486851	42.5611816986919	28.6268330507989	41.4392738834627	16.2131138149781	14.9262960822737	18.3251590034779	54.0623219899154	88.1181488139297	85.231025798011	65.1390120800298	42.2402952921566
XM_003552500.5	0	0	0	1.29967690032258	1.2656833994231	0	0	0	85.288043077377	85.6872231086861	1053.6451878959	1196.90127400228	5260.06795462895	5768.3977249807	7047.71366303314	7035.78935773753	0	0	0	0	0	0	0	0	0	0	0	0	1.4686358135655	1.42051709663352	1.08565020133383	2.16616898934137
XM_003552506.5	103.17114727833	129.891070660742	120.067603280978	107.873182726774	73.4096371665399	80.8700120309695	81.0320238558278	139.215237652516	144.067640333407	115.793544741468	61.5874754378329	68.5342242782489	128.315776336813	122.550792622783	116.39267037779	85.3657417181462	133.604849709226	96.89950096757	91.4081556968174	109.577466648184	102.57605191108	107.654753708456	79.6572745761362	80.3670766224731	41.0732216646112	50.1097082762047	147.910211956643	87.0271524715711	93.9926920681917	62.5027522518747	61.8820614760283	69.3174076589237
XM_003552508.4	34.896123344141	56.7340308633128	172.270909055316	187.153473646452	105.051722152117	58.4752394685472	37.3993956257667	32.685316666243	122.169359002729	110.003867504394	72.4068967985332	70.1659915229692	55.3691363645152	38.2971226946196	32.9931979023658	42.2239152584379	46.9819251724751	55.574713790224	197.180450145992	179.548620050036	112.707020001064	152.7195343306	48.541151694833	51.4851584612719	50.8010899535981	73.565316405492	53.6665370816137	67.2482541825777	58.7454325426198	78.1284403148434	69.4816128853651	43.3233797868273
