gene_id	SRR1944912.genes.results	SRR1944913.genes.results	SRR1944914.genes.results	SRR1944915.genes.results	SRR1944916.genes.results	SRR1944917.genes.results
YJR013W	17.59	18.57	18.91	20.09	17.78	20.39
YJR014W	170.11	184.06	183.71	152.23	155.67	140.14
YJR015W	76.38	84.78	78.96	81.42	77.31	80.58
YJR016C	311.77	311.85	325.77	371.89	378.7	413.85
YJR017C	81.44	83.1	81.69	81.03	90.75	86.02
YJR019C	8.33	8.13	8.4	9.9	11.4	11.48
YJR021C	6.13	6.09	6.89	6.46	6.24	7.4
YJR022W	23.94	18.89	23.82	25.32	23.8	29.81
YJR024C	51.58	50.0	57.15	50.67	57.54	58.29
YJR025C	50.68	65.54	56.11	52.83	56.81	46.32
YJR026W	0.0	0.0	0.0	0.0	0.02	0.0
YJR027W	0.01	0.02	0.02	0.0	0.02	0.0
YJR028W	0.0	0.0	0.0	0.0	0.0	0.0
YJR029W	0.0	0.08	0.0	0.0	0.0	0.0
YJR030C	5.55	6.53	7.0	6.48	6.23	5.66
YJR031C	9.27	10.23	9.65	11.15	10.26	10.85
YJR032W	36.69	35.86	40.08	41.97	41.03	38.89
YJR033C	6.18	6.74	6.3	8.26	8.03	8.53
YJR034W	33.89	33.34	31.05	42.43	37.54	43.86
YJR035W	2.93	3.42	3.28	4.06	3.61	3.69
YJR036C	0.61	0.5	0.6	0.75	0.69	0.65
YJR039W	1.43	1.13	1.53	1.18	1.06	1.63
YJR040W	17.43	17.79	19.61	18.92	18.66	20.37
YJR041C	17.29	19.36	19.84	19.07	17.63	19.12
YJR042W	24.14	26.37	26.14	35.44	33.74	33.04
YJR043C	17.62	19.2	16.6	18.22	16.54	16.08
YJR044C	88.19	85.03	90.58	98.15	105.91	104.47
YJR045C	715.12	728.96	716.77	876.94	811.33	849.0
YJR046W	14.41	15.61	15.49	20.13	17.3	19.21
YJR047C	35.21	27.97	37.83	14.45	12.11	17.39
YJR048W	91.58	103.15	91.68	132.61	131.56	114.29
YJR049C	20.07	20.32	19.26	19.69	18.66	20.1
YJR050W	14.09	16.62	13.16	12.48	14.93	13.23
YJR051W	22.49	22.5	25.57	23.86	21.18	25.48
YJR052W	6.2	7.31	7.59	9.81	10.12	9.06
YJR053W	5.78	7.39	5.31	7.48	5.71	7.17
YJR054W	3.89	4.84	4.3	4.17	4.87	3.64
YJR055W	16.63	15.96	20.5	25.56	21.98	27.81
YJR056C	16.35	17.91	20.21	18.53	18.1	17.45
YJR057W	27.56	30.32	28.17	29.67	30.42	24.8
YJR058C	26.09	25.86	30.22	35.64	35.31	34.7
YJR059W	19.69	21.05	20.25	23.17	20.77	18.95
YJR060W	58.33	61.33	55.77	54.92	46.28	46.73
YJR061W	1.1	0.99	1.08	0.41	0.42	0.46
YJR062C	9.3	10.7	13.21	11.61	12.97	15.35
YJR063W	153.15	150.08	164.82	126.83	126.37	137.34
YJR064W	167.39	173.8	161.06	193.15	184.06	190.78
YJR065C	120.05	118.71	120.93	151.41	145.54	159.45
YJR066W	5.34	6.12	5.3	5.91	4.95	5.51
YJR067C	27.34	26.69	31.24	35.04	30.87	31.25
YJR068W	41.48	43.04	44.78	46.97	45.5	44.78
YJR069C	133.94	136.96	146.46	118.29	119.35	112.91
YJR070C	303.57	294.41	294.95	309.78	301.65	325.1
YJR072C	73.47	70.67	77.97	71.57	73.4	86.62
YJR073C	31.3	34.0	37.68	35.24	36.12	48.1
YJR074W	22.17	27.07	25.69	35.35	34.3	36.36
YJR075W	63.56	66.54	64.86	65.65	66.94	64.03
YJR076C	56.13	58.0	66.53	70.72	75.28	74.67
YJR077C	199.08	215.92	224.87	217.28	244.44	251.2
YJR078W	1.42	1.73	1.57	2.0	2.75	2.15
YJR079W	0.0	0.0	0.0	0.0	0.0	0.0
YJR080C	18.71	20.46	20.66	22.54	22.87	20.92
YJR082C	28.2	28.37	33.5	27.53	32.56	29.32
YJR083C	14.68	14.38	11.89	14.94	15.12	13.47
YJR084W	9.63	8.66	8.96	12.86	14.17	11.89
YJR085C	283.48	267.72	326.19	275.59	283.2	334.94
YJR086W	81.82	90.69	102.31	104.73	104.57	86.51
YJR088C	67.05	77.11	81.05	90.7	84.27	83.4
YJR089W	4.69	5.07	4.76	5.47	5.02	5.74
YJR090C	7.97	9.06	8.36	11.19	9.44	10.65
YJR091C	17.33	17.63	15.6	20.29	16.9	18.54
YJR092W	21.93	24.45	20.79	27.15	22.26	24.23
YJR093C	22.72	26.92	22.44	26.62	26.27	29.75
YJR094C	7.85	7.34	7.93	7.34	7.02	5.69
YJR094W-A	2227.81	2272.66	2313.69	2287.72	2114.08	2147.98
YJR095W	0.21	0.35	0.08	0.22	0.48	0.18
YJR096W	18.81	18.98	20.36	23.39	24.2	29.82
YJR097W	18.46	20.27	23.0	23.18	23.46	22.11
YJR098C	3.28	3.32	3.44	3.67	2.87	3.87
YJR099W	23.92	26.45	27.31	34.3	31.22	32.88
YJR100C	9.95	10.68	11.26	15.05	16.73	16.57
YJR101W	30.47	29.16	31.57	40.69	39.6	36.09
YJR102C	11.96	14.96	12.29	18.36	17.31	19.13
YJR103W	20.74	19.98	21.95	36.42	34.36	38.37
YJR104C	2211.68	2097.67	2129.96	2871.48	2891.53	3266.28
YJR105W	500.56	488.11	467.66	463.49	460.61	505.56
YJR106W	3.79	4.04	4.29	3.23	2.95	3.58
YJR107C-A	20.6	21.86	31.81	28.75	26.16	32.29
YJR107W	0.05	0.04	0.08	0.0	0.05	0.0
YJR108W	3.23	2.82	3.02	2.7	3.69	2.84
YJR109C	47.32	43.33	45.93	143.31	135.73	137.22
YJR110W	4.27	4.0	4.13	4.73	4.36	4.03
YJR111C	13.21	13.62	14.5	17.25	17.22	18.45
YJR112W	13.98	13.93	16.67	17.35	17.47	20.47
YJR112W-A	8.37	10.05	13.93	11.81	12.76	9.53
YJR113C	22.3	25.55	29.08	26.89	29.64	33.86
YJR115W	1.25	1.78	1.35	0.64	1.24	0.98
YJR116W	20.26	18.27	19.45	13.49	16.57	17.99
YJR117W	98.88	107.27	110.64	89.08	93.73	99.0
YJR118C	56.92	62.48	67.71	68.42	70.05	72.75
YJR119C	1.88	2.6	2.16	1.92	2.03	1.98
YJR120W	10.5	13.85	19.75	12.19	14.07	14.08
YJR121W	290.54	311.15	304.62	362.69	366.09	355.88
YJR122W	7.27	5.65	5.42	5.91	6.32	6.98
YJR123W	5060.46	4942.59	4682.8	4455.08	4548.53	4680.59
YJR124C	24.06	24.11	27.29	29.52	26.03	28.1
YJR125C	63.52	68.08	68.22	87.92	83.63	84.8
YJR126C	11.46	13.13	14.38	13.81	14.4	15.16
YJR127C	4.73	4.22	3.96	6.37	6.01	5.86
YJR128W	0.0	0.0	0.0	0.0	0.12	0.0
YJR129C	7.78	7.61	7.33	6.25	6.71	6.03
YJR130C	4.06	5.04	4.61	6.04	6.49	6.67
YJR131W	19.08	19.3	20.73	19.95	19.82	19.84
YJR132W	20.11	22.38	21.62	19.49	18.76	18.88
YJR133W	48.83	45.9	53.72	50.1	50.8	49.84
YJR134C	10.17	10.2	10.71	10.07	8.03	8.0
YJR135C	5.48	6.46	5.4	4.87	5.11	3.64
YJR135W-A	132.39	149.1	158.76	185.6	176.76	194.8
YJR136C	5.78	5.83	5.94	6.98	6.77	6.65
YJR137C	8.69	9.99	8.45	9.89	9.63	9.76
YJR138W	3.49	3.85	3.94	4.88	4.24	4.52
YJR139C	450.84	476.88	507.04	515.76	473.52	506.14
YJR140C	5.09	5.23	5.3	5.59	4.98	5.14
YJR141W	4.16	5.41	6.63	4.74	4.95	4.91
YJR142W	25.83	28.33	31.19	25.08	24.93	24.58
YJR143C	102.51	104.77	106.06	100.25	97.47	99.28
YJR144W	58.74	57.39	52.72	65.86	61.13	63.03
YJR145C	2706.22	2603.24	2773.45	2236.31	2363.56	2401.62
YJR146W	0.0	0.0	0.0	0.0	0.0	0.0
YJR147W	7.8	7.5	9.58	9.31	9.05	9.37
YJR148W	255.67	260.31	237.96	217.43	202.25	238.17
YJR149W	0.13	0.21	0.46	0.24	0.04	0.14
YJR150C	0.45	0.52	1.4	0.28	0.36	1.42
YJR151C	0.01	0.01	0.02	0.0	0.0	0.0
YJR151W-A	0.64	0.0	0.0	0.0	0.0	0.0
YJR152W	0.09	0.08	0.19	0.03	0.03	0.0
YJR153W	0.37	0.08	0.8	0.16	0.04	0.16
YJR154W	0.05	0.45	0.45	0.32	0.4	0.49
YJR155W	0.0	0.15	0.0	0.3	0.0	0.29
YJR156C	0.29	0.32	0.93	0.44	0.68	1.44
YJR158W	0.0	0.0	0.18	0.0	0.0	0.0
YJR159W	1.22	0.81	0.7	0.75	1.24	0.88
YJR160C	0.33	0.16	0.37	0.18	0.13	0.19
YJR161C	2.83	2.21	2.04	3.19	1.48	2.12
YKL001C	22.21	23.98	27.62	22.98	25.48	22.16
YKL002W	36.3	38.87	41.98	54.06	48.16	49.1
YKL003C	46.7	49.35	51.48	66.65	70.02	50.8
YKL004W	58.66	59.44	60.07	59.27	63.26	59.98
YKL005C	10.0	11.48	8.25	10.57	10.48	10.18
YKL006C-A	59.28	51.79	52.44	69.77	65.59	49.69
YKL006W	3726.81	3727.7	3520.07	3868.47	3785.71	3451.33
YKL007W	72.99	85.19	81.73	115.42	109.14	105.19
YKL008C	70.73	70.16	81.41	62.19	60.23	64.92
YKL009W	199.26	202.39	202.0	188.76	196.7	187.54
YKL010C	13.02	14.64	14.8	16.49	15.28	15.87
YKL011C	5.0	5.92	6.75	5.21	5.84	5.4
YKL012W	8.7	9.56	8.68	11.3	9.44	8.88
YKL013C	131.54	126.52	136.23	130.3	125.25	128.23
YKL014C	21.46	21.79	23.06	24.0	23.3	22.79
YKL015W	4.7	4.5	5.54	5.81	6.15	6.31
YKL016C	144.3	166.94	143.8	181.33	184.14	153.89
YKL017C	4.47	4.76	5.68	5.16	4.3	5.07
YKL018C-A	25.33	31.57	30.89	40.63	33.65	33.86
YKL018W	24.73	28.26	29.13	27.23	30.2	27.76
YKL019W	25.6	24.57	27.9	31.86	32.96	31.83
YKL020C	11.06	11.6	10.57	13.2	13.29	12.28
YKL021C	42.39	44.96	45.98	50.01	51.05	47.68
YKL022C	9.46	8.78	8.63	11.53	9.85	11.06
YKL023C-A	76.63	88.95	119.45	84.49	84.59	112.27
YKL023W	13.78	16.63	14.99	16.8	14.8	17.31
YKL024C	160.36	155.05	161.51	141.94	153.4	146.7
YKL025C	24.76	25.25	22.77	34.45	33.36	36.54
YKL026C	0.39	0.41	0.76	1.22	0.9	0.99
YKL027W	17.26	20.0	18.68	22.91	20.96	21.83
YKL028W	20.37	20.49	23.69	25.29	24.32	29.55
YKL029C	88.37	74.39	77.49	73.63	77.61	81.52
YKL032C	45.9	46.66	42.0	42.92	41.42	42.65
YKL033W	4.73	4.37	4.86	6.12	4.98	6.15
YKL033W-A	94.58	101.75	120.61	117.11	110.47	116.44
YKL034W	11.8	12.12	13.69	12.74	12.8	12.43
YKL035W	183.87	198.65	173.23	200.2	198.24	179.0
YKL037W	0.67	1.8	1.46	1.46	1.98	1.59
YKL038W	3.8	4.96	4.85	5.01	4.69	4.29
YKL039W	63.81	64.42	67.28	71.25	66.22	67.52
YKL040C	65.56	69.61	71.76	95.7	92.04	85.54
YKL041W	30.75	32.01	37.09	41.6	36.01	36.8
YKL042W	17.61	17.99	19.34	15.11	16.23	17.87
YKL043W	18.72	18.96	17.54	14.03	14.87	16.8
YKL044W	3.85	2.86	4.84	4.08	5.18	4.26
YKL045W	16.83	18.35	17.38	16.59	17.1	15.17
YKL046C	61.67	61.95	69.3	71.14	67.01	74.37
YKL047W	15.0	16.33	16.85	21.86	20.7	20.69
YKL048C	5.62	4.79	5.6	5.99	5.15	5.27
YKL049C	23.03	25.22	24.62	23.6	21.95	22.36
YKL050C	0.04	0.09	0.09	0.17	0.12	0.13
YKL051W	21.91	23.96	23.28	25.87	25.1	26.9
YKL052C	13.44	14.41	14.52	18.69	18.87	22.64
YKL053C-A	72.23	73.37	71.72	84.66	81.56	96.14
YKL054C	233.52	247.4	220.35	244.57	233.48	235.85
YKL055C	3.6	4.99	4.95	5.21	6.08	5.68
YKL056C	3440.45	3355.21	3572.22	2960.69	2986.15	3036.41
YKL057C	24.59	25.13	27.85	25.67	24.66	24.5
YKL058W	79.92	88.21	104.65	94.0	91.19	86.86
YKL059C	14.31	15.95	16.54	18.08	16.18	18.68
YKL060C	10691.34	10420.39	10987.5	9462.32	9499.97	10110.63
YKL061W	16.47	19.46	23.27	15.52	16.73	18.68
YKL062W	11.69	13.63	10.53	22.14	23.55	22.04
YKL063C	55.66	58.84	58.96	59.78	57.21	53.53
YKL064W	12.85	11.76	12.15	12.38	10.73	11.46
YKL065C	80.49	89.72	91.02	73.61	71.07	72.15
YKL065W-A	1.24	1.38	0.64	1.03	0.76	1.75
YKL067W	223.57	229.86	247.08	244.59	246.62	260.49
YKL068W	34.08	34.57	30.39	33.31	29.46	31.61
YKL068W-A	97.55	88.92	109.36	95.82	105.55	108.74
YKL069W	46.53	41.89	53.96	40.56	40.12	46.05
YKL070W	0.19	0.08	0.3	0.0	0.09	0.0
YKL071W	1.82	0.82	3.94	0.71	0.9	1.98
YKL072W	5.98	6.49	6.84	8.36	7.67	8.79
YKL073W	34.83	37.53	33.02	36.31	33.81	30.3
YKL074C	15.25	14.62	12.34	19.85	20.42	17.16
YKL075C	8.84	9.38	10.25	11.32	8.8	10.49
YKL077W	117.53	120.82	125.11	139.41	140.36	138.51
YKL078W	11.86	13.26	14.04	14.32	14.0	15.6
YKL079W	9.2	9.76	11.13	12.52	11.78	12.39
YKL080W	224.31	233.94	239.76	249.54	253.15	249.8
YKL081W	1606.73	1568.24	1515.92	1618.33	1614.82	1629.23
YKL082C	56.58	60.37	56.41	54.38	45.36	51.91
YKL084W	70.2	61.0	76.03	52.4	64.96	69.5
YKL085W	94.97	101.28	89.96	102.47	103.82	106.81
YKL086W	7.03	7.9	5.67	10.38	7.86	11.05
YKL087C	28.76	25.39	26.07	29.71	29.83	33.56
YKL088W	18.29	20.19	18.04	22.69	20.23	21.61
YKL089W	8.79	9.49	7.09	8.49	7.96	8.06
YKL090W	5.54	6.67	5.11	5.49	4.89	5.29
YKL091C	12.58	14.51	12.7	18.55	17.61	18.08
YKL092C	6.24	7.19	7.05	7.7	6.96	7.1
YKL093W	1.19	1.62	1.16	0.75	0.73	0.59
YKL094W	41.84	47.13	49.48	54.51	55.0	53.2
YKL095W	8.46	9.92	10.83	10.53	9.06	8.52
YKL096C-B	11.8	18.84	30.99	6.25	10.62	9.29
YKL096W	196.59	232.27	211.99	381.58	410.91	392.98
YKL096W-A	4136.57	4837.03	5173.53	4995.8	5564.88	6156.51
YKL097C	0.0	0.0	0.0	0.1	0.11	0.2
YKL098W	4.99	6.37	6.45	7.91	7.68	7.81
YKL099C	57.57	59.55	60.59	63.82	63.01	56.95
YKL100C	30.88	29.76	33.31	41.42	40.04	44.66
YKL101W	15.5	15.54	16.0	15.48	14.43	15.07
YKL102C	0.77	1.43	1.44	0.39	1.42	0.52
YKL103C	34.88	33.2	41.8	55.71	53.24	56.68
YKL104C	76.06	82.44	98.06	82.01	80.77	88.77
YKL104W-A	56.83	49.49	61.72	45.51	51.53	55.08
YKL105C	7.28	7.38	5.81	6.32	5.07	6.28
YKL106C-A	0.0	0.29	0.0	0.29	0.64	0.0
YKL106W	27.1	26.57	24.83	33.44	32.18	29.63
YKL107W	0.7	0.23	0.17	0.72	0.7	0.82
YKL108W	8.41	8.07	7.39	7.25	7.02	6.13
YKL109W	7.49	10.54	8.6	10.16	10.01	9.08
YKL110C	38.84	36.75	44.81	33.72	33.56	36.46
YKL112W	31.44	35.79	29.4	31.8	28.46	26.59
YKL113C	29.42	30.08	34.89	32.45	30.48	32.82
YKL114C	36.78	38.9	41.48	51.06	46.35	48.71
YKL116C	11.24	12.75	10.21	10.74	9.6	10.09
YKL117W	494.34	519.82	562.74	712.78	696.93	678.45
YKL119C	28.52	36.64	29.85	28.9	29.11	22.7
YKL120W	84.3	87.3	82.09	66.35	61.59	62.48
YKL121W	2.75	2.24	2.85	2.47	3.05	3.06
YKL122C	103.06	100.11	105.04	74.75	72.64	74.45
YKL124W	4.06	5.04	5.58	6.22	6.42	4.82
YKL125W	19.3	19.34	19.12	21.49	21.63	20.31
YKL126W	43.29	47.4	45.59	65.91	63.66	64.27
YKL127W	106.02	111.75	105.23	123.19	121.21	111.46
YKL128C	63.05	61.46	63.15	71.68	67.47	75.11
YKL129C	10.42	11.65	12.75	11.08	10.45	10.17
YKL130C	34.32	38.06	38.43	47.23	43.61	47.0
YKL132C	0.55	0.56	0.37	0.69	1.01	1.0
YKL133C	1.28	1.54	1.02	1.8	1.45	2.41
YKL134C	6.73	8.17	6.52	9.02	7.59	7.04
YKL135C	18.28	19.78	22.31	24.74	24.21	26.21
YKL137W	56.47	69.45	74.5	79.45	66.96	86.53
YKL138C	48.53	58.87	59.27	58.5	63.27	56.17
YKL138C-A	63.32	76.93	65.37	75.5	69.96	65.62
YKL139W	12.71	13.73	14.92	13.98	14.05	14.03
YKL140W	16.81	18.29	19.17	14.18	15.14	13.79
YKL141W	86.88	96.63	98.89	120.63	121.83	123.59
YKL142W	122.8	125.78	122.01	202.38	185.62	192.35
YKL143W	44.59	49.19	51.19	46.78	41.95	43.79
YKL144C	34.58	44.24	45.98	43.77	43.74	39.31
YKL145W	167.27	170.08	162.01	284.27	243.61	283.1
YKL146W	21.59	21.82	20.01	26.19	25.47	25.98
YKL148C	13.91	15.59	15.88	15.79	16.17	16.62
YKL149C	9.42	7.84	9.02	10.66	10.37	11.13
YKL150W	37.55	38.32	41.3	59.76	65.51	60.32
YKL151C	13.75	16.73	19.85	17.78	16.29	17.35
YKL152C	7392.26	7197.76	8163.33	7702.86	7313.24	7674.3
YKL154W	42.0	39.55	48.04	41.13	41.7	44.03
YKL155C	8.3	7.77	8.87	10.57	10.75	10.78
YKL156W	1673.08	1623.87	1584.96	1495.78	1660.3	1518.63
YKL157W	76.49	79.97	78.52	57.67	58.64	57.69
YKL159C	10.85	14.49	12.28	12.2	13.52	15.19
YKL160W	115.12	115.97	137.48	144.74	136.99	155.81
YKL161C	0.35	0.13	0.36	1.86	2.27	1.52
YKL162C	2.69	3.07	3.07	2.98	3.91	4.4
YKL163W	0.42	0.75	0.65	0.6	0.6	0.71
YKL164C	690.15	743.34	620.25	645.03	589.04	644.99
YKL165C	23.41	28.66	25.89	27.59	24.96	24.78
YKL166C	23.48	23.92	26.2	29.3	26.01	26.09
YKL167C	43.99	44.02	47.57	55.54	57.37	59.24
YKL168C	5.55	5.55	6.17	6.76	6.87	7.38
YKL170W	48.0	49.09	51.06	47.98	47.88	57.66
YKL171W	2.01	2.23	2.5	2.93	2.5	2.25
YKL172W	119.38	127.06	123.17	126.56	122.64	111.81
YKL173W	10.52	12.27	11.21	12.85	12.13	11.62
YKL174C	15.83	17.57	19.4	19.29	16.94	19.85
YKL175W	44.6	42.89	44.79	47.82	48.82	54.52
YKL176C	4.69	4.18	5.05	4.72	4.89	4.65
YKL178C	1.23	1.54	1.57	1.05	1.06	1.58
YKL179C	17.8	20.43	17.33	21.13	19.42	17.38
YKL180W	3653.62	3764.61	3857.72	3720.01	3641.47	3924.88
YKL181W	144.13	141.09	162.07	152.76	148.11	161.91
YKL182W	356.21	357.68	347.81	341.72	308.98	354.76
YKL183C-A	2.56	5.38	4.66	3.92	4.13	2.9
YKL183W	20.83	20.89	20.86	25.05	26.5	27.47
YKL184W	94.08	97.29	91.1	117.0	115.38	108.54
YKL185W	36.8	39.17	33.48	40.41	38.1	39.4
YKL186C	49.66	48.57	55.35	68.17	69.09	66.91
YKL187C	0.48	0.19	0.21	0.34	0.23	0.15
YKL188C	0.28	0.42	0.59	0.64	0.48	0.51
YKL189W	8.75	8.91	10.2	11.8	12.89	10.08
YKL190W	101.42	95.18	120.4	121.98	117.66	138.72
YKL191W	40.6	38.69	37.99	47.07	45.95	50.99
YKL192C	448.74	422.35	417.89	461.99	523.92	500.2
YKL193C	25.53	30.58	29.77	32.09	31.62	31.5
YKL194C	6.78	6.99	7.82	6.62	7.36	8.8
YKL195W	48.91	55.22	61.74	63.25	57.21	72.37
YKL196C	170.06	189.7	189.13	239.8	219.42	219.4
YKL197C	6.22	6.04	6.66	8.13	6.87	7.45
YKL198C	6.21	5.97	6.5	5.3	5.22	6.14
YKL201C	1.63	2.65	1.98	2.4	2.11	2.29
YKL203C	5.05	5.24	5.37	5.82	5.52	5.69
YKL204W	43.56	46.57	41.64	48.8	46.5	47.51
YKL205W	17.42	19.86	19.29	22.59	21.18	21.27
YKL206C	30.05	30.05	38.54	49.76	45.83	48.09
YKL207W	98.41	91.85	100.58	117.47	112.62	119.82
YKL208W	7.99	8.62	9.47	10.48	12.51	9.77
YKL209C	33.28	37.32	40.07	38.77	35.55	39.43
YKL210W	236.4	247.52	240.25	385.58	356.14	365.82
YKL211C	60.95	67.08	65.6	64.3	65.6	68.4
YKL212W	128.64	132.73	128.32	125.6	126.24	121.56
YKL213C	23.48	26.7	25.32	31.49	29.04	30.81
YKL214C	53.84	55.89	51.44	59.14	62.29	62.47
YKL215C	17.83	18.33	19.36	18.72	16.05	16.84
YKL216W	516.63	471.8	477.65	308.27	319.92	323.48
YKL217W	0.41	0.74	0.56	0.69	0.59	0.65
YKL218C	9.36	8.29	10.41	9.59	9.34	9.66
YKL219W	10.33	10.95	11.92	13.21	13.44	14.23
YKL220C	4.2	2.54	1.83	3.11	1.75	1.46
YKL221W	0.07	0.09	0.0	0.24	0.13	0.24
YKL222C	0.97	0.63	0.94	0.71	0.65	0.74
YKL224C	0.0	0.0	0.0	0.11	0.0	0.21
YKR001C	143.45	153.27	151.54	147.06	128.48	136.73
YKR002W	20.43	23.07	22.24	26.91	27.28	27.24
YKR003W	28.63	31.09	31.52	26.62	26.51	27.85
YKR004C	4.51	5.85	5.5	4.15	5.27	4.68
YKR005C	0.39	0.33	0.6	0.16	0.21	0.16
YKR006C	39.52	39.75	38.17	49.2	44.19	47.55
YKR007W	21.68	25.66	27.26	26.58	25.54	31.27
YKR008W	30.68	33.55	33.4	37.1	34.66	33.65
YKR009C	0.95	1.49	1.48	1.94	1.28	1.67
YKR010C	7.45	7.82	7.53	8.73	7.17	7.83
YKR011C	25.77	26.36	26.4	32.8	32.29	25.29
YKR013W	170.19	189.68	156.22	199.31	206.94	197.97
YKR014C	87.78	96.82	110.69	89.74	87.33	83.41
YKR015C	0.0	0.03	0.0	0.0	0.03	0.0
YKR016W	18.88	21.49	19.01	15.15	15.28	16.65
YKR017C	2.47	3.01	3.99	3.43	3.3	3.23
YKR018C	42.65	42.53	42.99	71.04	62.31	72.45
YKR019C	5.07	5.4	5.26	5.86	6.68	5.85
YKR020W	21.18	21.94	25.75	28.21	26.63	27.81
YKR021W	5.32	5.57	4.05	6.06	5.33	6.65
YKR022C	7.86	8.52	7.7	8.88	9.06	7.31
YKR023W	10.87	11.33	11.13	12.43	10.45	11.87
YKR024C	20.2	22.75	24.41	25.47	25.96	26.78
YKR025W	53.42	54.2	50.38	67.24	65.45	61.14
YKR026C	56.17	60.76	65.68	58.87	57.56	59.56
YKR027W	5.68	5.69	7.62	8.0	7.66	7.48
YKR028W	15.62	15.18	14.64	17.83	16.39	16.73
YKR029C	12.59	13.57	10.73	14.8	12.56	13.16
YKR030W	29.36	29.47	31.36	38.41	39.75	39.54
YKR031C	5.61	5.25	6.15	6.01	6.1	6.42
YKR032W	0.0	0.25	0.23	0.13	0.0	0.25
YKR034W	0.0	0.21	0.19	0.16	0.17	0.21
YKR035W-A	52.14	63.28	63.88	57.66	52.13	57.96
YKR036C	5.09	5.26	5.65	6.43	6.57	6.86
YKR037C	12.75	10.94	12.08	11.36	11.32	12.36
YKR038C	31.79	32.38	31.61	37.08	37.61	35.37
YKR039W	5.4	4.3	4.89	5.56	5.42	6.17
YKR041W	1.86	1.39	2.38	2.39	2.39	1.91
YKR042W	982.15	993.65	888.07	906.71	907.44	976.71
YKR043C	213.89	200.52	203.64	226.9	240.53	235.27
YKR044W	5.04	5.2	4.64	4.66	4.96	5.17
YKR045C	17.68	19.2	15.02	14.7	13.33	15.72
YKR046C	15.62	12.97	17.17	19.02	19.28	20.44
YKR048C	130.0	131.87	119.63	190.56	185.42	185.21
YKR049C	19.48	18.07	23.04	24.82	25.93	26.67
YKR050W	0.29	0.23	0.42	0.29	0.25	0.36
YKR051W	3.39	4.41	4.97	5.78	5.55	5.13
YKR052C	27.73	28.7	25.1	43.69	41.97	42.9
YKR053C	2.05	2.03	2.8	2.06	3.31	3.04
YKR054C	1.87	1.86	2.12	2.16	1.85	2.1
YKR055W	14.64	15.52	17.78	15.64	14.06	16.79
YKR056W	42.13	40.56	43.44	51.8	51.97	50.6
YKR057W	3019.26	2665.32	2472.76	2364.62	2351.62	2331.81
YKR058W	0.75	0.86	0.39	0.9	0.84	0.61
YKR059W	1144.71	1120.82	1155.79	1132.43	1042.45	1112.63
YKR060W	33.02	36.26	35.13	33.24	35.91	29.73
YKR061W	1.15	1.84	1.61	1.26	1.65	1.95
YKR062W	43.77	47.02	45.38	57.91	49.79	47.91
YKR063C	7.64	8.52	7.21	8.73	9.4	7.49
YKR064W	3.73	3.37	4.45	4.3	4.7	3.66
YKR065C	115.12	116.33	119.6	92.87	100.32	104.73
YKR066C	62.92	69.47	67.69	83.47	84.66	95.51
YKR067W	14.88	15.67	15.86	19.11	18.58	19.67
YKR068C	50.96	55.06	65.07	77.51	71.84	72.87
YKR069W	1.46	1.57	1.3	2.35	1.51	1.94
YKR070W	35.58	37.66	43.87	45.46	44.87	51.36
YKR071C	94.36	100.37	96.3	123.63	118.77	109.92
YKR072C	30.12	32.91	29.58	36.77	32.02	38.0
YKR073C	1.63	2.11	2.07	1.36	2.59	1.25
YKR074W	95.99	93.57	83.86	86.33	103.75	81.96
YKR075C	6.27	7.19	7.55	8.75	10.14	11.34
YKR076W	4.6	5.04	6.09	7.64	7.04	10.23
YKR077W	20.21	20.28	16.45	21.15	22.8	22.89
YKR078W	5.03	5.23	4.53	5.4	4.5	4.92
YKR079C	9.46	10.02	10.65	11.17	10.37	10.46
YKR080W	59.86	58.72	52.67	84.92	87.03	72.54
YKR081C	119.15	115.53	133.43	125.3	125.73	132.46
YKR082W	22.86	24.02	27.48	28.42	29.79	30.42
YKR083C	22.49	23.12	26.23	25.73	28.04	28.3
YKR084C	43.13	40.77	49.3	55.16	56.62	54.95
YKR085C	45.0	46.76	46.76	55.96	54.17	66.61
YKR086W	5.15	4.79	4.37	5.96	6.6	7.13
YKR087C	17.38	18.98	18.73	22.96	22.2	18.45
YKR088C	30.99	34.47	35.6	34.68	36.71	42.04
YKR089C	8.12	9.44	10.76	10.64	11.08	9.74
YKR090W	16.04	17.65	13.55	16.88	15.3	15.95
YKR091W	6.81	7.02	4.62	9.81	8.39	6.73
YKR092C	210.18	219.7	171.07	254.17	232.34	224.26
YKR093W	113.69	138.95	123.59	143.76	143.57	156.16
YKR094C	2988.49	3014.45	2456.51	2974.29	3153.5	2278.13
YKR095W	12.67	13.4	15.36	9.57	8.14	7.31
YKR095W-A	53.82	73.07	73.54	57.54	52.69	62.5
YKR096W	6.34	7.02	6.6	6.64	6.09	6.27
YKR097W	0.4	0.39	0.82	0.54	0.68	0.52
YKR098C	1.14	1.44	1.63	0.94	1.16	1.53
YKR099W	8.19	8.33	8.8	7.42	6.84	7.45
YKR100C	16.44	17.34	16.44	18.09	19.11	19.06
YKR101W	3.36	3.7	4.02	3.51	3.43	4.14
YKR102W	0.09	0.0	0.02	0.01	0.01	0.05
YKR103W	0.11	0.01	0.11	0.04	0.03	0.12
