R_GR_in_10d_2	TIS	34	0	0	439	0	0	0	56	139	109	28	26	16	49	17	0	17	41	71	33	205	2043	816	682	558	328	635	240	229	525	855	192	28	78	282	250	0	439	0	0	0	56	139	109	28	26	16	49	17	0	17	41	71	33	205	2043	816	682	558	328	635	240	229	525	855	192	28	78	282	250	755
R_GR_in_10d_2	TTS	27	0	0	0	0	0	0	0	0	544	459	931	508	97	254	108	1202	31	100	331	2751	1233	2351	2199	1352	356	177	120	108	222	130	50	0	126	5	107	544	459	931	508	97	254	108	1202	31	100	331	2751	1233	2351	2199	1352	356	177	120	108	222	130	50	0	126	5	107	0	0	0	0	0	0	0	0
R_GR_in_10d_2	TTS	28	0	0	0	0	0	0	0	4267	357	2864	137	2805	400	80	590	7494	644	1379	1795	1988	2003	2594	4520	2027	704	1674	517	263	163	196	14	29	183	0	132	4267	357	2864	137	2805	400	80	590	7494	644	1379	1795	1988	2003	2594	4520	2027	704	1674	517	263	163	196	14	29	183	0	132	88	0	0	0	0	0	0
R_GR_in_10d_2	TTS	29	0	0	0	0	0	0	863	7098	2666	2681	1288	2095	669	750	3914	2284	696	830	2234	5710	4153	4878	4316	3068	1512	452	964	585	396	122	442	116	106	27	107	863	7098	2666	2681	1288	2095	669	750	3914	2284	696	830	2234	5710	4153	4878	4316	3068	1512	452	964	585	396	122	442	116	106	27	107	98	0	0	0	0	0
R_GR_in_10d_2	TTS	30	0	0	0	0	0	1283	5504	18055	2773	4330	1543	1565	1352	2856	1923	2016	2007	2194	4237	6564	4067	8096	4764	3454	4474	1849	1516	713	713	551	23	107	49	194	0	1283	5504	18055	2773	4330	1543	1565	1352	2856	1923	2016	2007	2194	4237	6564	4067	8096	4764	3454	4474	1849	1516	713	713	551	23	107	49	194	0	0	0	0	0	0
R_GR_in_10d_2	TTS	31	0	0	0	0	1468	3834	13631	27077	6529	11639	2274	2556	3083	4651	7195	4863	3629	11159	5705	5614	6600	7275	4673	7461	6266	4696	941	740	202	400	187	255	222	117	91	1468	3834	13631	27077	6529	11639	2274	2556	3083	4651	7195	4863	3629	11159	5705	5614	6600	7275	4673	7461	6266	4696	941	740	202	400	187	255	222	117	91	155	0	0	0
R_GR_in_10d_2	TTS	32	0	0	0	3216	3720	3816	24346	96873	9914	1949	1251	4889	2525	4329	3897	10297	47309	13530	7155	13702	5961	4226	9543	12225	7722	2234	837	967	83	97	433	385	178	221	36	3216	3720	3816	24346	96873	9914	1949	1251	4889	2525	4329	3897	10297	47309	13530	7155	13702	5961	4226	9543	12225	7722	2234	837	967	83	97	433	385	178	221	36	248	0	0
R_GR_in_10d_2	TTS	33	0	0	2002	917	1381	876	46183	50801	3445	1009	1574	4279	1572	5509	1851	46926	37318	3053	6946	2169	6555	3513	9183	8379	1324	355	324	90	897	173	168	209	3308	144	0	2002	917	1381	876	46183	50801	3445	1009	1574	4279	1572	5509	1851	46926	37318	3053	6946	2169	6555	3513	9183	8379	1324	355	324	90	897	173	168	209	3308	144	0	43	0
R_GR_in_10d_2	TTS	34	0	719	108	395	538	762	7732	8727	588	686	286	341	2038	2607	11922	35162	7101	216	1364	1930	872	1957	9251	1455	128	93	18	0	0	21	0	1950	1	0	0	719	108	395	538	762	7732	8727	588	686	286	341	2038	2607	11922	35162	7101	216	1364	1930	872	1957	9251	1455	128	93	18	0	0	21	0	1950	1	0	0	0
R_GR_in_10d_3	TIS	27	0	0	0	0	0	0	0	0	162	298	243	227	1005	272	506	442	125	228	619	2245	7790	3550	5253	31964	5025	5256	2156	3603	2936	2291	618	373	837	590	233	162	298	243	227	1005	272	506	442	125	228	619	2245	7790	3550	5253	31964	5025	5256	2156	3603	2936	2291	618	373	837	590	233	1505	0	0	0	0	0	0	0
R_GR_in_10d_3	TIS	28	0	0	0	0	0	0	0	935	676	423	489	640	1228	643	1619	498	840	552	661	1826	9964	13293	21532	54361	3455	6099	9949	3514	1580	2671	1635	1146	1274	2137	1108	935	676	423	489	640	1228	643	1619	498	840	552	661	1826	9964	13293	21532	54361	3455	6099	9949	3514	1580	2671	1635	1146	1274	2137	1108	7191	0	0	0	0	0	0
R_GR_in_10d_3	TIS	29	0	0	0	0	0	0	852	775	500	839	789	1186	3339	743	630	1576	1215	941	1309	5308	13426	48638	16696	52735	17173	18856	1781	2660	2204	2570	2912	971	2376	2284	1097	852	775	500	839	789	1186	3339	743	630	1576	1215	941	1309	5308	13426	48638	16696	52735	17173	18856	1781	2660	2204	2570	2912	971	2376	2284	1097	7176	0	0	0	0	0
R_GR_in_10d_3	TIS	30	0	0	0	0	0	1535	1083	1020	1345	760	888	1264	4097	563	763	582	545	1023	1505	7270	36164	36455	16348	130269	40106	9239	3335	2627	3582	2618	2405	2084	3324	4477	1777	1535	1083	1020	1345	760	888	1264	4097	563	763	582	545	1023	1505	7270	36164	36455	16348	130269	40106	9239	3335	2627	3582	2618	2405	2084	3324	4477	1777	9488	0	0	0	0
R_GR_in_10d_3	TIS	31	0	0	0	0	1668	729	609	1475	975	833	926	1010	1941	817	749	1207	377	616	1484	8051	16607	20795	16156	336808	14247	5686	5574	4966	2849	5128	3216	2018	4127	3972	1605	1668	729	609	1475	975	833	926	1010	1941	817	749	1207	377	616	1484	8051	16607	20795	16156	336808	14247	5686	5574	4966	2849	5128	3216	2018	4127	3972	1605	16743	0	0	0
R_GR_in_10d_3	TIS	32	0	0	0	2517	812	447	1033	1464	793	1231	1377	1599	1094	508	745	269	602	894	1435	2756	10644	25721	23697	90214	4928	5883	7044	6094	4211	4435	2833	1404	4309	5568	2583	2517	812	447	1033	1464	793	1231	1377	1599	1094	508	745	269	602	894	1435	2756	10644	25721	23697	90214	4928	5883	7044	6094	4211	4435	2833	1404	4309	5568	2583	17247	0	0
R_GR_in_10d_3	TIS	33	0	0	551	272	259	495	372	310	471	497	304	830	349	911	194	140	214	523	670	1427	2175	28504	9979	10648	2888	6535	3086	1662	2352	3016	1810	1657	1102	2720	2145	551	272	259	495	372	310	471	497	304	830	349	911	194	140	214	523	670	1427	2175	28504	9979	10648	2888	6535	3086	1662	2352	3016	1810	1657	1102	2720	2145	6143	0
R_GR_in_10d_3	TIS	34	0	322	93	52	280	104	38	177	121	191	33	53	45	195	7	29	102	157	135	322	803	1997	3043	1512	798	734	599	532	1201	676	798	72	391	940	822	322	93	52	280	104	38	177	121	191	33	53	45	195	7	29	102	157	135	322	803	1997	3043	1512	798	734	599	532	1201	676	798	72	391	940	822	2342
R_GR_in_10d_3	TTS	27	0	0	0	0	0	0	0	0	371	882	3299	551	630	4477	298	1362	447	887	1384	2100	2022	3202	1514	1139	1327	1335	341	398	347	490	67	116	16	25	4	371	882	3299	551	630	4477	298	1362	447	887	1384	2100	2022	3202	1514	1139	1327	1335	341	398	347	490	67	116	16	25	4	69	0	0	0	0	0	0	0
R_GR_in_10d_3	TTS	28	0	0	0	0	0	0	0	3532	1388	2106	1755	1855	2358	1544	2938	6253	1002	2316	2129	3392	3265	6210	3708	4182	2021	921	800	361	610	139	149	185	222	50	127	3532	1388	2106	1755	1855	2358	1544	2938	6253	1002	2316	2129	3392	3265	6210	3708	4182	2021	921	800	361	610	139	149	185	222	50	127	32	0	0	0	0	0	0
R_GR_in_10d_3	TTS	29	0	0	0	0	0	0	4543	11091	4828	1765	3384	2565	2162	1457	4704	6045	2195	1745	5466	8848	5566	8631	7782	5870	1978	3316	1848	1015	810	408	300	393	196	179	40	4543	11091	4828	1765	3384	2565	2162	1457	4704	6045	2195	1745	5466	8848	5566	8631	7782	5870	1978	3316	1848	1015	810	408	300	393	196	179	40	236	0	0	0	0	0
R_GR_in_10d_3	TTS	30	0	0	0	0	0	2169	12157	30453	3414	11927	5838	2230	2275	8924	4847	4403	5979	3264	4555	10971	8529	11368	11173	6653	5739	4330	1517	751	348	348	313	439	221	143	107	2169	12157	30453	3414	11927	5838	2230	2275	8924	4847	4403	5979	3264	4555	10971	8529	11368	11173	6653	5739	4330	1517	751	348	348	313	439	221	143	107	107	0	0	0	0
R_GR_in_10d_3	TTS	31	0	0	0	0	2571	7471	30209	38713	16996	18752	3530	3825	5934	8011	5993	10595	8473	14787	7194	14552	9995	11638	13271	9948	7760	3553	1399	1980	493	198	280	2413	166	192	203	2571	7471	30209	38713	16996	18752	3530	3825	5934	8011	5993	10595	8473	14787	7194	14552	9995	11638	13271	9948	7760	3553	1399	1980	493	198	280	2413	166	192	203	684	0	0	0
R_GR_in_10d_3	TTS	32	0	0	0	3429	3914	10456	40832	95541	12118	7003	5065	7577	6448	7357	14877	28473	51818	15000	4514	22696	8582	8461	12074	21323	9702	3870	1099	428	314	208	198	556	270	1815	70	3429	3914	10456	40832	95541	12118	7003	5065	7577	6448	7357	14877	28473	51818	15000	4514	22696	8582	8461	12074	21323	9702	3870	1099	428	314	208	198	556	270	1815	70	287	0	0
R_GR_in_10d_3	TTS	33	0	0	2438	2036	3299	3278	75752	62625	2098	6326	8520	4552	3818	12738	6808	96165	58404	5422	3080	6461	5777	5013	10563	13266	1939	1087	496	337	93	301	48	65	2523	53	5	2438	2036	3299	3278	75752	62625	2098	6326	8520	4552	3818	12738	6808	96165	58404	5422	3080	6461	5777	5013	10563	13266	1939	1087	496	337	93	301	48	65	2523	53	5	35	0
R_GR_in_10d_3	TTS	34	0	836	456	1335	922	2210	22549	6927	1011	1124	648	4188	5085	13387	15962	75464	24236	761	1864	7662	1936	4140	8416	2294	203	78	88	66	145	27	0	3080	22	19	23	836	456	1335	922	2210	22549	6927	1011	1124	648	4188	5085	13387	15962	75464	24236	761	1864	7662	1936	4140	8416	2294	203	78	88	66	145	27	0	3080	22	19	23	20
R_GR_un_10d_1	TIS	27	0	0	0	0	0	0	0	0	373	183	181	284	183	154	241	216	197	166	98	139	421	968	1813	3648	2018	1579	2380	1482	1095	1377	1081	689	1450	1251	559	373	183	181	284	183	154	241	216	197	166	98	139	421	968	1813	3648	2018	1579	2380	1482	1095	1377	1081	689	1450	1251	559	3391	0	0	0	0	0	0	0
R_GR_un_10d_1	TIS	28	0	0	0	0	0	0	0	368	226	250	556	328	205	362	297	269	246	219	149	224	625	1503	3256	5725	3929	3337	3245	1887	1940	2112	1530	1466	2168	1604	1425	368	226	250	556	328	205	362	297	269	246	219	149	224	625	1503	3256	5725	3929	3337	3245	1887	1940	2112	1530	1466	2168	1604	1425	5266	0	0	0	0	0	0
R_GR_un_10d_1	TIS	29	0	0	0	0	0	0	654	375	371	860	489	331	671	614	424	440	328	280	285	343	653	1710	4053	9172	9280	4885	3729	4095	2540	2760	3337	1617	2987	4123	1990	654	375	371	860	489	331	671	614	424	440	328	280	285	343	653	1710	4053	9172	9280	4885	3729	4095	2540	2760	3337	1617	2987	4123	1990	7314	0	0	0	0	0
R_GR_un_10d_1	TIS	30	0	0	0	0	0	877	662	501	1170	600	457	855	761	498	612	541	341	437	476	326	760	1877	6879	22486	11630	3911	8415	5488	2322	6272	4182	1660	6572	6096	1858	877	662	501	1170	600	457	855	761	498	612	541	341	437	476	326	760	1877	6879	22486	11630	3911	8415	5488	2322	6272	4182	1660	6572	6096	1858	16128	0	0	0	0
R_GR_un_10d_1	TIS	31	0	0	0	0	758	631	459	939	498	426	638	675	545	570	437	317	277	498	214	353	665	2433	12540	20462	3133	6562	7818	1874	3874	6092	1916	2246	4369	2654	3002	758	631	459	939	498	426	638	675	545	570	437	317	277	498	214	353	665	2433	12540	20462	3133	6562	7818	1874	3874	6092	1916	2246	4369	2654	3002	13530	0	0	0
R_GR_un_10d_1	TIS	32	0	0	0	234	232	181	253	119	72	266	245	133	135	138	67	90	164	84	125	125	368	2050	5863	2635	1411	3290	1160	951	1993	858	1034	786	606	890	1641	234	232	181	253	119	72	266	245	133	135	138	67	90	164	84	125	125	368	2050	5863	2635	1411	3290	1160	951	1993	858	1034	786	606	890	1641	2373	0	0
R_GR_un_10d_1	TIS	33	0	0	34	27	48	69	7	24	36	125	24	24	7	8	11	21	56	22	51	40	116	649	460	299	437	279	115	327	305	183	246	51	42	235	121	34	27	48	69	7	24	36	125	24	24	7	8	11	21	56	22	51	40	116	649	460	299	437	279	115	327	305	183	246	51	42	235	121	675	0
R_GR_un_10d_1	TIS	34	0	9	0	2	13	1	13	9	8	27	25	0	1	2	4	3	0	12	10	35	59	76	85	59	35	16	32	36	31	18	41	4	10	24	16	9	0	2	13	1	13	9	8	27	25	0	1	2	4	3	0	12	10	35	59	76	85	59	35	16	32	36	31	18	41	4	10	24	16	236
R_GR_un_10d_1	TTS	27	0	0	0	0	0	0	0	0	1010	1076	624	991	1273	772	720	928	838	851	921	677	882	1329	1467	1429	1300	1007	1082	525	270	110	101	110	69	67	19	1010	1076	624	991	1273	772	720	928	838	851	921	677	882	1329	1467	1429	1300	1007	1082	525	270	110	101	110	69	67	19	29	0	0	0	0	0	0	0
R_GR_un_10d_1	TTS	28	0	0	0	0	0	0	0	2023	1819	1553	1592	2150	1867	1300	1335	1893	1631	1729	1513	1518	1673	2165	2434	2343	2220	1997	1397	498	309	214	153	81	98	111	55	2023	1819	1553	1592	2150	1867	1300	1335	1893	1631	1729	1513	1518	1673	2165	2434	2343	2220	1997	1397	498	309	214	153	81	98	111	55	113	0	0	0	0	0	0
R_GR_un_10d_1	TTS	29	0	0	0	0	0	0	4675	2928	2346	3908	3046	3577	3272	2029	2593	4354	2680	2389	3933	2366	2372	4774	3481	3283	5412	3069	1278	332	234	250	138	128	152	131	81	4675	2928	2346	3908	3046	3577	3272	2029	2593	4354	2680	2389	3933	2366	2372	4774	3481	3283	5412	3069	1278	332	234	250	138	128	152	131	81	207	0	0	0	0	0
R_GR_un_10d_1	TTS	30	0	0	0	0	0	6585	6417	2427	5134	7493	3719	4820	4371	2409	6411	6277	2630	5724	5472	2687	5252	5610	4298	8642	7972	2362	748	471	346	245	202	193	187	204	89	6585	6417	2427	5134	7493	3719	4820	4371	2409	6411	6277	2630	5724	5472	2687	5252	5610	4298	8642	7972	2362	748	471	346	245	202	193	187	204	89	201	0	0	0	0
R_GR_un_10d_1	TTS	31	0	0	0	0	4791	6013	2159	3948	7409	3000	3072	3858	2461	3787	5410	2274	4370	5375	2213	4232	4735	2756	7613	9300	3256	678	408	345	224	196	161	194	134	128	160	4791	6013	2159	3948	7409	3000	3072	3858	2461	3787	5410	2274	4370	5375	2213	4232	4735	2756	7613	9300	3256	678	408	345	224	196	161	194	134	128	160	157	0	0	0
R_GR_un_10d_1	TTS	32	0	0	0	1201	2111	1037	1064	3049	1262	816	1684	979	1140	2141	1120	877	1835	947	1048	2256	715	1720	4349	2377	376	136	69	96	48	46	49	29	42	38	36	1201	2111	1037	1064	3049	1262	816	1684	979	1140	2141	1120	877	1835	947	1048	2256	715	1720	4349	2377	376	136	69	96	48	46	49	29	42	38	36	29	0	0
R_GR_un_10d_1	TTS	33	0	0	195	467	374	184	743	478	95	388	444	171	433	329	124	286	284	152	343	220	119	687	784	189	32	27	11	5	5	4	16	10	0	2	1	195	467	374	184	743	478	95	388	444	171	433	329	124	286	284	152	343	220	119	687	784	189	32	27	11	5	5	4	16	10	0	2	1	19	0
R_GR_un_10d_1	TTS	34	0	29	68	82	43	106	235	8	44	139	41	50	87	99	59	58	101	46	90	24	51	197	88	13	7	0	3	0	4	0	0	1	0	0	0	29	68	82	43	106	235	8	44	139	41	50	87	99	59	58	101	46	90	24	51	197	88	13	7	0	3	0	4	0	0	1	0	0	0	0
R_GR_un_10d_2	TIS	27	0	0	0	0	0	0	0	0	385	191	243	413	278	270	342	257	236	219	200	214	520	1323	2508	4447	2441	1823	2442	1737	1181	1760	1355	889	1578	1299	738	385	191	243	413	278	270	342	257	236	219	200	214	520	1323	2508	4447	2441	1823	2442	1737	1181	1760	1355	889	1578	1299	738	3679	0	0	0	0	0	0	0
R_GR_un_10d_2	TIS	28	0	0	0	0	0	0	0	536	366	353	705	373	327	517	452	346	277	284	226	303	920	1941	4459	6563	4345	4128	3902	1937	2142	2295	1796	1533	2622	1913	1595	536	366	353	705	373	327	517	452	346	277	284	226	303	920	1941	4459	6563	4345	4128	3902	1937	2142	2295	1796	1533	2622	1913	1595	5868	0	0	0	0	0	0
R_GR_un_10d_2	TIS	29	0	0	0	0	0	0	668	486	594	888	573	562	727	710	619	496	362	353	352	454	1043	2704	5124	10503	10089	5898	4323	4653	3027	3091	3555	2010	3420	4731	2438	668	486	594	888	573	562	727	710	619	496	362	353	352	454	1043	2704	5124	10503	10089	5898	4323	4653	3027	3091	3555	2010	3420	4731	2438	8426	0	0	0	0	0
R_GR_un_10d_2	TIS	30	0	0	0	0	0	1132	754	611	1268	606	688	1055	959	702	734	607	416	415	584	526	1353	2754	7388	24287	14225	4764	9074	6238	2725	7400	5302	1813	7012	7470	2413	1132	754	611	1268	606	688	1055	959	702	734	607	416	415	584	526	1353	2754	7388	24287	14225	4764	9074	6238	2725	7400	5302	1813	7012	7470	2413	17483	0	0	0	0
R_GR_un_10d_2	TIS	31	0	0	0	0	1010	628	558	1055	556	449	805	907	585	673	656	380	409	532	343	449	901	2455	13680	24584	4507	7147	9125	2585	4081	6632	2398	2800	5620	3461	3365	1010	628	558	1055	556	449	805	907	585	673	656	380	409	532	343	449	901	2455	13680	24584	4507	7147	9125	2585	4081	6632	2398	2800	5620	3461	3365	16203	0	0	0
R_GR_un_10d_2	TIS	32	0	0	0	282	175	171	248	203	159	338	282	161	133	149	160	115	172	106	107	184	446	2283	6906	3810	1466	3620	1410	1036	2099	1202	1037	1127	728	994	1886	282	175	171	248	203	159	338	282	161	133	149	160	115	172	106	107	184	446	2283	6906	3810	1466	3620	1410	1036	2099	1202	1037	1127	728	994	1886	3258	0	0
R_GR_un_10d_2	TIS	33	0	0	47	23	58	65	12	29	64	159	51	65	51	29	11	25	45	27	27	50	215	607	555	268	442	313	145	291	296	240	261	45	40	258	213	47	23	58	65	12	29	64	159	51	65	51	29	11	25	45	27	27	50	215	607	555	268	442	313	145	291	296	240	261	45	40	258	213	634	0
R_GR_un_10d_2	TIS	34	0	5	2	2	5	5	9	9	4	21	45	2	12	3	3	7	0	5	9	16	53	77	73	57	93	49	41	48	11	35	66	6	1	40	29	5	2	2	5	5	9	9	4	21	45	2	12	3	3	7	0	5	9	16	53	77	73	57	93	49	41	48	11	35	66	6	1	40	29	259
R_GR_un_10d_2	TTS	27	0	0	0	0	0	0	0	0	1103	1351	779	1126	1233	894	834	940	878	1209	1033	916	1092	1568	1536	1528	1555	906	1085	607	323	178	120	78	53	66	33	1103	1351	779	1126	1233	894	834	940	878	1209	1033	916	1092	1568	1536	1528	1555	906	1085	607	323	178	120	78	53	66	33	57	0	0	0	0	0	0	0
R_GR_un_10d_2	TTS	28	0	0	0	0	0	0	0	1968	2119	1744	1481	2527	2283	1333	1647	1936	1752	1866	1731	1608	1768	2702	2966	2751	2423	2121	1801	675	302	212	162	153	126	88	79	1968	2119	1744	1481	2527	2283	1333	1647	1936	1752	1866	1731	1608	1768	2702	2966	2751	2423	2121	1801	675	302	212	162	153	126	88	79	87	0	0	0	0	0	0
R_GR_un_10d_2	TTS	29	0	0	0	0	0	0	4993	3164	2430	4075	3235	3545	3425	2038	2800	4394	3219	2730	3915	2717	2474	5152	4081	3855	5388	3555	1596	546	324	263	193	172	121	179	90	4993	3164	2430	4075	3235	3545	3425	2038	2800	4394	3219	2730	3915	2717	2474	5152	4081	3855	5388	3555	1596	546	324	263	193	172	121	179	90	184	0	0	0	0	0
R_GR_un_10d_2	TTS	30	0	0	0	0	0	6650	7522	2818	5826	8797	3674	5161	4837	3067	6672	7368	2954	6011	6011	3029	5872	6853	5152	8516	9188	2565	1032	485	402	293	239	258	249	296	158	6650	7522	2818	5826	8797	3674	5161	4837	3067	6672	7368	2954	6011	6011	3029	5872	6853	5152	8516	9188	2565	1032	485	402	293	239	258	249	296	158	198	0	0	0	0
R_GR_un_10d_2	TTS	31	0	0	0	0	5052	7344	2814	4285	8469	3853	3588	4427	2958	4200	6671	2803	4221	6125	2758	4445	5705	3220	8087	10674	4419	888	534	299	260	227	194	191	186	182	118	5052	7344	2814	4285	8469	3853	3588	4427	2958	4200	6671	2803	4221	6125	2758	4445	5705	3220	8087	10674	4419	888	534	299	260	227	194	191	186	182	118	138	0	0	0
R_GR_un_10d_2	TTS	32	0	0	0	1438	2589	1348	1139	3687	1581	1022	1598	1254	1291	2407	1345	1028	2175	1331	1085	2295	1034	1871	5037	2841	539	131	117	69	51	67	79	59	72	44	18	1438	2589	1348	1139	3687	1581	1022	1598	1254	1291	2407	1345	1028	2175	1331	1085	2295	1034	1871	5037	2841	539	131	117	69	51	67	79	59	72	44	18	60	0	0
R_GR_un_10d_2	TTS	33	0	0	205	422	500	142	621	551	158	477	395	214	396	515	187	322	369	201	394	320	119	809	810	250	42	11	20	9	3	10	5	5	8	6	6	205	422	500	142	621	551	158	477	395	214	396	515	187	322	369	201	394	320	119	809	810	250	42	11	20	9	3	10	5	5	8	6	6	4	0
R_GR_un_10d_2	TTS	34	0	28	68	106	65	58	205	27	59	141	101	19	94	61	55	123	40	79	90	30	64	201	96	12	6	0	8	0	0	2	0	1	0	1	0	28	68	106	65	58	205	27	59	141	101	19	94	61	55	123	40	79	90	30	64	201	96	12	6	0	8	0	0	2	0	1	0	1	0	0
R_GR_un_10d_3	TIS	27	0	0	0	0	0	0	0	0	198	108	141	280	193	147	181	172	112	99	147	79	281	697	1189	2443	1333	1057	1635	980	636	1018	744	480	807	822	451	198	108	141	280	193	147	181	172	112	99	147	79	281	697	1189	2443	1333	1057	1635	980	636	1018	744	480	807	822	451	2526	0	0	0	0	0	0	0
R_GR_un_10d_3	TIS	28	0	0	0	0	0	0	0	305	242	171	350	213	292	317	228	187	167	238	91	154	401	1251	2809	3906	2675	2173	2307	1313	1306	1452	1029	882	1502	1183	865	305	242	171	350	213	292	317	228	187	167	238	91	154	401	1251	2809	3906	2675	2173	2307	1313	1306	1452	1029	882	1502	1183	865	4713	0	0	0	0	0	0
R_GR_un_10d_3	TIS	29	0	0	0	0	0	0	542	344	312	406	464	398	334	501	440	507	359	185	123	294	582	1604	3164	6132	6382	3437	2169	2755	1970	1780	2369	1365	1914	2653	1516	542	344	312	406	464	398	334	501	440	507	359	185	123	294	582	1604	3164	6132	6382	3437	2169	2755	1970	1780	2369	1365	1914	2653	1516	5531	0	0	0	0	0
R_GR_un_10d_3	TIS	30	0	0	0	0	0	634	531	435	896	429	530	587	725	475	366	296	303	369	237	246	633	1485	4406	15321	9210	2842	5382	3823	1505	4137	3422	1309	4501	4512	1497	634	531	435	896	429	530	587	725	475	366	296	303	369	237	246	633	1485	4406	15321	9210	2842	5382	3823	1505	4137	3422	1309	4501	4512	1497	11253	0	0	0	0
R_GR_un_10d_3	TIS	31	0	0	0	0	756	429	267	745	438	291	519	526	459	329	482	238	273	369	228	305	658	1986	9129	17762	3477	4090	6647	1965	2554	5371	1687	1721	4221	2481	2586	756	429	267	745	438	291	519	526	459	329	482	238	273	369	228	305	658	1986	9129	17762	3477	4090	6647	1965	2554	5371	1687	1721	4221	2481	2586	12607	0	0	0
R_GR_un_10d_3	TIS	32	0	0	0	342	168	165	288	111	113	294	280	136	178	149	97	67	84	95	62	213	286	1898	6411	3113	1793	3181	1553	918	2163	1316	1179	1015	900	1197	1715	342	168	165	288	111	113	294	280	136	178	149	97	67	84	95	62	213	286	1898	6411	3113	1793	3181	1553	918	2163	1316	1179	1015	900	1197	1715	2579	0	0
R_GR_un_10d_3	TIS	33	0	0	55	24	19	99	8	9	66	64	36	25	12	5	9	26	0	33	29	59	190	821	851	317	584	511	172	442	394	216	432	79	106	321	253	55	24	19	99	8	9	66	64	36	25	12	5	9	26	0	33	29	59	190	821	851	317	584	511	172	442	394	216	432	79	106	321	253	901	0
R_GR_un_10d_3	TIS	34	0	11	1	16	28	2	7	7	19	28	23	6	6	2	6	0	8	18	22	12	128	151	72	117	121	82	41	60	16	27	119	21	27	111	65	11	1	16	28	2	7	7	19	28	23	6	6	2	6	0	8	18	22	12	128	151	72	117	121	82	41	60	16	27	119	21	27	111	65	272
R_GR_un_10d_3	TTS	27	0	0	0	0	0	0	0	0	619	754	564	745	796	528	607	505	650	777	617	537	661	866	879	1000	888	441	519	334	189	134	67	64	46	32	14	619	754	564	745	796	528	607	505	650	777	617	537	661	866	879	1000	888	441	519	334	189	134	67	64	46	32	14	45	0	0	0	0	0	0	0
R_GR_un_10d_3	TTS	28	0	0	0	0	0	0	0	1162	984	945	914	1437	1289	667	953	1447	1128	1229	1189	786	1011	1418	2025	1976	1360	1273	873	385	134	107	74	89	58	74	50	1162	984	945	914	1437	1289	667	953	1447	1128	1229	1189	786	1011	1418	2025	1976	1360	1273	873	385	134	107	74	89	58	74	50	84	0	0	0	0	0	0
R_GR_un_10d_3	TTS	29	0	0	0	0	0	0	3059	1981	1459	2448	2112	2030	2081	1349	1517	2919	1791	1505	2654	1687	1645	3503	3074	2396	3463	2104	950	420	120	140	192	93	85	109	75	3059	1981	1459	2448	2112	2030	2081	1349	1517	2919	1791	1505	2654	1687	1645	3503	3074	2396	3463	2104	950	420	120	140	192	93	85	109	75	233	0	0	0	0	0
R_GR_un_10d_3	TTS	30	0	0	0	0	0	4173	5024	1843	3929	5757	2117	3326	2973	1702	4158	4674	1951	3723	4015	1778	4158	4029	2826	4945	5673	2000	705	347	181	128	99	218	168	101	152	4173	5024	1843	3929	5757	2117	3326	2973	1702	4158	4674	1951	3723	4015	1778	4158	4029	2826	4945	5673	2000	705	347	181	128	99	218	168	101	152	134	0	0	0	0
R_GR_un_10d_3	TTS	31	0	0	0	0	3409	5263	2273	2595	5997	2880	1922	3708	2552	2795	4254	1921	2594	4398	1788	2817	3961	2416	5985	7126	2944	715	447	175	203	158	198	99	151	109	49	3409	5263	2273	2595	5997	2880	1922	3708	2552	2795	4254	1921	2594	4398	1788	2817	3961	2416	5985	7126	2944	715	447	175	203	158	198	99	151	109	49	128	0	0	0
R_GR_un_10d_3	TTS	32	0	0	0	1266	2207	1659	1195	2976	1513	806	1741	1041	1173	1902	1085	905	2441	1228	977	1911	924	1413	4232	2219	355	137	128	64	29	68	38	48	27	46	19	1266	2207	1659	1195	2976	1513	806	1741	1041	1173	1902	1085	905	2441	1228	977	1911	924	1413	4232	2219	355	137	128	64	29	68	38	48	27	46	19	36	0	0
R_GR_un_10d_3	TTS	33	0	0	135	583	531	178	659	515	141	508	449	255	417	501	244	304	346	232	326	353	226	923	764	291	42	33	23	8	2	12	10	0	12	0	5	135	583	531	178	659	515	141	508	449	255	417	501	244	304	346	232	326	353	226	923	764	291	42	33	23	8	2	12	10	0	12	0	5	0	0
R_GR_un_10d_3	TTS	34	0	54	72	147	34	61	331	8	32	233	66	26	78	69	76	105	75	75	101	15	95	452	143	3	0	1	0	0	0	0	3	0	0	6	0	54	72	147	34	61	331	8	32	233	66	26	78	69	76	105	75	75	101	15	95	452	143	3	0	1	0	0	0	0	3	0	0	6	0	0
R_GR_in_15d_1	TIS	27	0	0	0	0	0	0	0	0	194	117	142	318	201	126	124	79	207	112	184	80	118	697	1169	8670	2777	5554	14514	2793	1816	1864	2242	3898	2808	2291	1861	194	117	142	318	201	126	124	79	207	112	184	80	118	697	1169	8670	2777	5554	14514	2793	1816	1864	2242	3898	2808	2291	1861	6242	0	0	0	0	0	0	0
R_GR_in_15d_1	TIS	28	0	0	0	0	0	0	0	314	185	150	487	244	249	303	259	357	242	181	89	178	224	763	2550	14051	7185	21404	7968	4135	2841	2408	4147	5678	2905	5289	2330	314	185	150	487	244	249	303	259	357	242	181	89	178	224	763	2550	14051	7185	21404	7968	4135	2841	2408	4147	5678	2905	5289	2330	7612	0	0	0	0	0	0
