name	R_WT_1_sum	R_WT_2_sum	R_WT_3_sum	R_KO_1_sum	R_KO_2_sum	R_KO_3_sum	R_WT_1_mean	R_WT_2_mean	R_WT_3_mean	R_KO_1_mean	R_KO_2_mean	R_KO_3_mean	R_WT_1_CoV	R_WT_2_CoV	R_WT_3_CoV	R_KO_1_CoV	R_KO_2_CoV	R_KO_3_CoV
EAA33081	31	27	41	60	46	40	0.047400611620795105	0.04128440366972477	0.06269113149847094	0.09174311926605505	0.07033639143730887	0.06116207951070336	6.369854679885578	5.8343553882336625	4.771489736177862	4.233288918667457	4.680272362048547	5.336060112024827
EAA33085	51	56	67	74	76	80	0.04396551724137931	0.04827586206896552	0.05775862068965517	0.06379310344827586	0.06551724137931035	0.06896551724137931	6.003965991480427	5.486107416374656	4.801244712079074	4.813417407988061	4.766303087158292	5.119579563734184
EAA33087	30	36	38	45	25	30	0.5357142857142857	0.6428571428571429	0.6785714285714286	0.8035714285714286	0.44642857142857145	0.5357142857142857	2.1048093078049193	1.7150551423829328	1.6886305636695829	1.6512770964870542	2.3364681971650367	1.8483954275440242
EAA33089	74	98	93	95	93	111	0.6666666666666666	0.8828828828828829	0.8378378378378378	0.8558558558558559	0.8378378378378378	1.0	3.1093700034222063	3.3136415561625925	3.1394903382184363	2.602420661890657	2.9611746794100138	2.9294740452542296
EAA33091	98	143	153	160	153	167	0.12311557788944724	0.17964824120603015	0.1922110552763819	0.20100502512562815	0.1922110552763819	0.20979899497487436	3.8642112241260227	3.1913301224103185	3.0296421767796375	2.9091462794902045	3.140010744765951	2.9762428005142727
EAA33099	73	82	91	90	76	89	0.13200723327305605	0.14828209764918626	0.16455696202531644	0.162748643761302	0.13743218806509946	0.1609403254972875	4.269748552779572	3.8493370077928706	3.0387402324807877	3.6365378817294314	3.4977680415992585	3.158941051991062
EAA33107	37	51	56	78	63	70	0.051893408134642355	0.07152875175315568	0.0785413744740533	0.1093969144460028	0.08835904628330996	0.09817671809256662	5.914855705017539	5.222371197811688	4.856740634311287	3.6491338575076884	4.143421703785645	4.661552186939625
EAA33108	28	38	29	32	27	35	0.05622489959839357	0.07630522088353414	0.05823293172690763	0.0642570281124498	0.05421686746987952	0.07028112449799197	4.400615524190496	4.119173396488671	4.705145097645962	4.411900648130445	5.332126884932796	4.537340932263877
EAA33109	131	135	156	251	229	262	0.5874439461883408	0.6053811659192825	0.6995515695067265	1.1255605381165918	1.0269058295964126	1.1748878923766817	2.3802599019076327	2.1590906735786404	2.3478483404384365	1.9870594773098729	2.0332667332157355	1.9238355986833044
EAA33111	57	72	86	89	78	97	0.05004389815627744	0.06321334503950835	0.07550482879719052	0.0781387181738367	0.0684811237928007	0.08516242317822652	5.168988380483849	4.905974422461611	4.800475993296304	4.457321454768527	4.909951311552985	4.440450234324395
EAA33112	431	515	596	894	894	1022	2.0330188679245285	2.4292452830188678	2.811320754716981	4.216981132075472	4.216981132075472	4.820754716981132	2.5396256438849663	2.567151728384183	2.5813883088143554	2.302830822335646	2.6679516307241604	2.6819691968155706
EAA33116	20	23	19	34	34	60	0.06920415224913495	0.07958477508650519	0.0657439446366782	0.11764705882352941	0.11764705882352941	0.20761245674740483	4.049288346254328	4.390936632616921	3.9832820458996916	4.006938426723771	3.8144917383869408	2.860064870735421
EAA33123	105	137	154	207	155	178	0.875	1.1416666666666666	1.2833333333333334	1.725	1.2916666666666667	1.4833333333333334	2.4053333525998295	2.1643744797129276	2.0384358046723845	1.5048884059827023	1.9446246608016582	1.9503392676360571
EAA33125	541	597	748	1222	984	1109	1.1995565410199556	1.3237250554323725	1.6585365853658536	2.7095343680709534	2.1818181818181817	2.458980044345898	1.9412053739257198	2.1428629324643405	1.9234179776240647	1.88581284010793	1.9556857595542956	1.725791069753692
EAA33128	20	30	23	55	48	47	0.08583690987124463	0.12875536480686695	0.09871244635193133	0.23605150214592274	0.20600858369098712	0.2017167381974249	3.61053296285494	3.463513984203608	3.804998873399219	2.7253587850532695	3.156682071825765	3.2141000228087915
EAA33132	49	62	65	74	79	74	0.03173575129533679	0.04015544041450777	0.04209844559585492	0.04792746113989637	0.05116580310880829	0.04792746113989637	6.684802520453152	5.5815205493792535	5.994422008439916	5.5316428828202975	5.472104262434575	5.877842981652027
EAA33134	27	42	36	50	36	42	0.03873744619799139	0.06025824964131994	0.05164992826398852	0.07173601147776183	0.05164992826398852	0.06025824964131994	6.028283658659305	5.089759138013113	5.595841719605078	4.240778501507779	5.299241117143521	4.931823028563627
EAA33140	163	194	242	315	229	300	0.16996871741397288	0.20229405630865485	0.2523461939520334	0.3284671532846715	0.23879040667361837	0.31282586027111575	3.049046201407278	2.869264470525226	2.8194279933419244	2.594084514011975	2.952897756444169	2.6415206796108692
EAA33142	120	159	179	172	174	185	0.15113350125944586	0.20025188916876574	0.22544080604534006	0.21662468513853905	0.21914357682619648	0.23299748110831234	3.2376056761473695	2.9734696692936944	3.184230916880409	2.9174760393989745	3.149961913776389	2.915349954612038
EAA33144	188	247	274	407	329	394	2.292682926829268	3.0121951219512195	3.341463414634146	4.963414634146342	4.012195121951219	4.804878048780488	1.548535540518826	1.4805412641244953	1.5605321734124178	1.356690890779659	1.4413815874417444	1.5952450620171539
EAA33145	37	45	42	60	34	58	0.09814323607427056	0.11936339522546419	0.11140583554376658	0.15915119363395225	0.09018567639257294	0.15384615384615385	4.376505538011293	3.707305065466975	4.017501485253139	3.729268739440652	4.081042037038611	3.0553406328883743
EAA33146	66	96	61	136	121	138	0.23076923076923078	0.3356643356643357	0.21328671328671328	0.4755244755244755	0.4230769230769231	0.4825174825174825	3.4701736646971826	3.115974295299443	2.8860546752557563	2.2878698894590372	2.3420062927806358	2.346692949144764
EAA33147	22	27	36	51	50	66	0.09322033898305085	0.11440677966101695	0.15254237288135594	0.21610169491525424	0.211864406779661	0.2796610169491525	3.9553513040952257	3.6912920481184135	3.590841457001363	3.2508522137285567	3.3362197998920102	3.2450557842004395
EAA33151	52	61	44	89	76	85	0.22317596566523606	0.26180257510729615	0.1888412017167382	0.38197424892703863	0.3261802575107296	0.3648068669527897	3.005717236347516	2.666115991540724	2.73067561348288	2.1809245862675413	2.374838175884649	2.5194835579694526
EAA33152	30	40	28	45	61	57	0.38961038961038963	0.5194805194805194	0.36363636363636365	0.5844155844155844	0.7922077922077922	0.7402597402597403	2.3974950377717885	2.349562529269517	2.3986015662640194	2.243940653319631	2.030621742095717	2.1627650374647667
EAA33153	146	164	206	282	189	243	0.15320041972717732	0.1720881427072403	0.2161594963273872	0.29590766002098634	0.19832109129066108	0.25498426023084997	3.342507122456092	3.138912038941405	3.070847510717858	2.9319043143217036	3.2418621563567807	2.839457156567481
EAA33158	142	177	205	220	168	223	0.3717277486910995	0.46335078534031415	0.5366492146596858	0.5759162303664922	0.4397905759162304	0.5837696335078534	2.6048166993558604	2.2954067222389436	2.705211637870092	2.527523766647439	2.6155105872646764	2.2491529428446144
EAA33160	113	119	129	174	133	153	0.10531220876048462	0.11090400745573159	0.12022367194780988	0.16216216216216217	0.1239515377446412	0.14259086672879775	4.193731405064518	3.892743097695657	3.641742012949041	3.161630257830684	3.5751283631637976	3.284841455894922
EAA33165	33	35	56	68	60	50	0.11262798634812286	0.11945392491467577	0.19112627986348124	0.23208191126279865	0.20477815699658702	0.17064846416382254	3.572860306141112	4.2375460113055095	3.6652753672285683	2.9429658134788292	3.678778511873421	4.1644194122465485
EAA33167	30	30	30	48	37	41	0.07481296758104738	0.07481296758104738	0.07481296758104738	0.11970074812967581	0.09226932668329177	0.10224438902743142	4.520800076682592	4.990423607047579	4.618546548668988	3.348300706556653	4.2525925577677075	4.285817680971401
EAA33168	55	81	60	80	55	62	0.24663677130044842	0.3632286995515695	0.26905829596412556	0.35874439461883406	0.24663677130044842	0.27802690582959644	2.9489297099741547	2.907366613791916	2.638200163008884	2.143736949373245	2.9987315214679153	3.117350721976409
EAA33172	43	29	41	37	19	45	0.06222865412445731	0.041968162083936326	0.059334298118668596	0.053545586107091175	0.027496382054992764	0.06512301013024602	5.68396305936522	5.42617021166893	4.4713801827115836	5.078283642919369	7.124246753599602	5.098543956282579
EAA33184	25	33	38	38	56	50	0.08833922261484099	0.1166077738515901	0.13427561837455831	0.13427561837455831	0.1978798586572438	0.17667844522968199	4.409615541048693	3.8606767761385434	3.7341677732215817	3.78647140100325	3.647643901477673	2.9221521263694314
EAA33187	23	26	32	37	26	43	0.0701219512195122	0.07926829268292683	0.0975609756097561	0.11280487804878049	0.07926829268292683	0.13109756097560976	5.312987616920414	4.408850224143955	3.6240574014396705	3.6954950562458815	5.027748131240675	3.3577527135747225
EAA33190	23	24	32	62	47	43	0.0515695067264574	0.053811659192825115	0.07174887892376682	0.13901345291479822	0.10538116591928251	0.09641255605381166	5.184841471411089	5.480837119508912	4.563335886181549	3.8183814870140416	3.9228191040038958	3.835587466364715
EAA33191	18	25	38	46	24	37	0.022727272727272728	0.03156565656565657	0.047979797979797977	0.05808080808080808	0.030303030303030304	0.04671717171717172	9.8437861832859	6.191251770274972	5.936661175702256	5.242215445043813	7.353112811263726	5.859466091359931
EAA33193	20	30	32	71	58	57	0.2777777777777778	0.4166666666666667	0.4444444444444444	0.9861111111111112	0.8055555555555556	0.7916666666666666	3.482592526297808	3.459219158003521	3.6785445682830966	2.8908639472391986	3.689820842077286	2.212749067799801
EAA33194	4089	4736	5023	5831	4907	5755	10.24812030075188	11.869674185463658	12.588972431077694	14.614035087719298	12.298245614035087	14.423558897243108	2.1419178610335265	1.8756583553360664	1.7994476279618812	1.8608459611554269	2.244189335276072	2.228725756297674
EAA33202	2155	2563	2872	3045	2784	3016	2.0781099324975894	2.471552555448409	2.7695274831243974	2.936354869816779	2.6846673095467697	2.908389585342334	2.2636182144416725	2.259058111540205	2.215313269105286	1.9090871910411193	2.3580188085276257	2.1617032201586937
EAA33206	189	258	248	294	248	310	0.2990506329113924	0.40822784810126583	0.3924050632911392	0.4651898734177215	0.3924050632911392	0.49050632911392406	2.924017690825362	2.6287752928576293	2.4320085567360237	2.413251509966291	2.4864148169003255	2.80435189376085
EAA33209	174	192	197	196	225	240	0.5117647058823529	0.5647058823529412	0.5794117647058824	0.5764705882352941	0.6617647058823529	0.7058823529411765	1.9938304407032141	2.171113473394689	2.2900637961528494	2.0097142388670473	2.043753178561889	2.3192703760070588
EAA33216	138	164	203	325	313	278	0.193006993006993	0.22937062937062938	0.2839160839160839	0.45454545454545453	0.43776223776223777	0.3888111888111888	3.309760481663292	2.662971493210383	2.5469928175606484	2.468989745654213	2.3223892786955815	2.450020089951766
EAA33221	64	69	81	103	92	113	0.13822894168466524	0.1490280777537797	0.17494600431965443	0.2224622030237581	0.19870410367170627	0.24406047516198703	3.1779631503906405	3.255065765248968	3.244287336593736	2.596001404624017	2.8069172233185253	3.1405333955331005
EAA33227	92	101	143	150	120	155	0.18661257606490872	0.20486815415821502	0.29006085192697767	0.30425963488843816	0.2434077079107505	0.3144016227180527	3.337349847804289	2.8035827592126386	2.3853022819718808	2.6438272605371123	2.921463873309628	2.7141667567703163
EAA33240	1109	1240	1391	1271	1033	1224	2.926121372031662	3.271767810026385	3.6701846965699207	3.3535620052770447	2.7255936675461743	3.229551451187335	1.827904781893639	1.6301839299811278	1.5883503503447842	1.5711989278578393	1.8195969009853519	1.7901936576925788
EAA33241	244	288	322	536	481	476	0.2908224076281287	0.3432657926102503	0.3837902264600715	0.6388557806912991	0.5733015494636472	0.567342073897497	2.642834566206554	2.709930985263976	2.475514368373229	1.983484643891811	2.2442487013281656	2.105661875051413
EAA33242	53	56	65	82	69	96	0.13910761154855644	0.14698162729658792	0.17060367454068243	0.2152230971128609	0.18110236220472442	0.25196850393700787	3.249110926887231	3.589421078134283	3.3471435085413477	3.339924614991629	4.010934214656362	3.0729062592746743
EAA33252	59	63	87	77	83	96	0.09394904458598727	0.10031847133757962	0.13853503184713375	0.12261146496815287	0.1321656050955414	0.15286624203821655	4.487738562522986	4.111749968126616	3.2223322894859034	3.3464366770619303	3.601125144295699	3.2349003092263384
EAA33256	134	177	181	232	190	269	0.2476894639556377	0.32717190388170053	0.3345656192236599	0.4288354898336414	0.3512014787430684	0.49722735674676527	2.9320603683834343	2.7054766699104014	2.4554833179625235	2.4426447177782165	3.566630666910713	2.806081305926687
EAA33267	32	42	41	52	67	55	0.051118210862619806	0.0670926517571885	0.06549520766773163	0.08306709265175719	0.10702875399361023	0.0878594249201278	5.769536376521081	4.586487894000599	5.1212210397069535	4.133398676075731	4.158826796199156	4.126884210788591
EAA33268	230	288	324	474	437	424	0.572139303482587	0.7164179104477612	0.8059701492537313	1.1791044776119404	1.0870646766169154	1.054726368159204	2.5060926283027225	2.394098137403979	2.1327670136682775	1.9058961907925533	2.330626680226506	2.3695953691269427
EAA33269	24	20	27	41	44	44	0.03986710963455149	0.03322259136212625	0.044850498338870434	0.0681063122923588	0.07308970099667775	0.07308970099667775	6.393234834936824	6.180084486442504	5.879314201985421	5.496056005929304	4.953654795957825	5.433431757469876
EAA33272	129	177	183	152	139	149	0.36134453781512604	0.4957983193277311	0.5126050420168067	0.4257703081232493	0.38935574229691877	0.4173669467787115	2.9202024719211863	2.660117059362769	2.4274152912222124	2.2242698132611847	2.9222820929329605	2.761222115686482
EAA33273	57	62	85	122	109	98	0.1313364055299539	0.14285714285714285	0.195852534562212	0.28110599078341014	0.2511520737327189	0.22580645161290322	3.79405027914586	3.5464584031879913	3.4383106418477456	2.6357558087302393	3.9009448795457353	3.2961620075213967
EAA33276	74	84	112	93	88	96	0.1761904761904762	0.2	0.26666666666666666	0.22142857142857142	0.20952380952380953	0.22857142857142856	3.7912910109949145	3.762013374520564	3.328656225461427	3.200291734806164	3.2772623528727145	3.964480948187816
EAA33278	22	34	19	53	46	47	0.054455445544554455	0.08415841584158416	0.04702970297029703	0.1311881188118812	0.11386138613861387	0.11633663366336634	5.396449769870705	3.9767110330572075	5.615366772100281	3.2230052491495313	3.6802067243127796	3.303747676527437
EAA33280	73	108	111	150	128	137	0.07952069716775599	0.11764705882352941	0.12091503267973856	0.16339869281045752	0.1394335511982571	0.14923747276688454	4.218562210978049	3.4525921543841123	3.317771555932433	3.4858049579711663	3.333863602576358	3.626215716769043
EAA33289	47	64	60	79	69	65	0.06871345029239766	0.0935672514619883	0.08771929824561403	0.1154970760233918	0.10087719298245613	0.09502923976608187	5.217015158057125	3.879852791882241	4.200690175461599	3.5662755986109986	4.014968933039488	4.6054769206431985
EAA33291	23	20	44	78	43	63	0.1885245901639344	0.16393442622950818	0.36065573770491804	0.639344262295082	0.3524590163934426	0.5163934426229508	3.0749921234933777	3.267647572973105	2.31202686094337	2.7868417277337194	3.3216121112895407	2.578143284227807
EAA33293	59	65	76	73	58	77	0.045878693623639194	0.05054432348367029	0.05909797822706065	0.056765163297045104	0.04510108864696734	0.059875583203732506	5.841469913467076	5.049829331383728	5.0290981016401926	4.786292939769756	5.077386758446714	5.02638476384084
EAA33300	55	55	55	104	70	69	0.1193058568329718	0.1193058568329718	0.1193058568329718	0.22559652928416485	0.15184381778741865	0.14967462039045554	3.83781307500853	3.6751850657751564	3.9553984814382113	2.8677867532031	2.967083839878142	2.9662694368560567
EAA33306	21	27	29	50	67	61	0.10047846889952153	0.1291866028708134	0.13875598086124402	0.23923444976076555	0.32057416267942584	0.291866028708134	4.825086795595912	3.620875832713265	3.1197204556195426	2.956250223613587	2.7658414979659853	2.7417676999559566
EAA33307	575	619	731	1372	1302	1379	2.121771217712177	2.284132841328413	2.697416974169742	5.062730627306273	4.804428044280443	5.088560885608856	1.7435150525591443	2.0944024474974214	2.0491589043194818	1.6583444975483108	1.7407272123261965	1.772303397016542
EAA33310	129	148	151	234	162	221	0.14965197215777262	0.1716937354988399	0.1751740139211137	0.271461716937355	0.18793503480278423	0.25638051044083526	3.4663643764015677	3.167116736848754	3.2586137941884803	2.6881225457090916	3.0319632867387343	3.0087943788440072
EAA33311	32	35	41	67	58	67	0.03532008830022075	0.03863134657836645	0.04525386313465784	0.0739514348785872	0.0640176600441501	0.0739514348785872	6.1621099273630335	5.5530608527926155	5.454708084621628	4.585009527605393	4.767120722751267	4.715359007590783
EAA33316	104	117	141	174	143	140	0.23476297968397292	0.26410835214446954	0.3182844243792325	0.3927765237020316	0.3227990970654628	0.3160270880361174	3.3142849947421333	2.8821126050830106	2.7722323844448837	2.712356257026079	2.555784009242927	2.9637661634550314
EAA33320	88	102	118	128	128	135	0.027989821882951654	0.03244274809160305	0.037531806615776084	0.04071246819338423	0.04071246819338423	0.042938931297709926	7.196902110192783	6.659040747339947	6.646313792976015	5.658272050251289	5.92345608305364	5.8039023121921245
EAA33326	50	48	66	105	122	121	0.25510204081632654	0.24489795918367346	0.336734693877551	0.5357142857142857	0.6224489795918368	0.6173469387755102	3.4750557272786713	2.8983613604066987	3.005840656664932	3.079601113771557	2.6286916997831122	2.9807419488046105
EAA33327	175	267	273	408	317	445	1.174496644295302	1.7919463087248322	1.832214765100671	2.738255033557047	2.12751677852349	2.9865771812080535	1.7918080426697673	1.7554816763906669	1.5113096472897	1.3527824606603602	1.4510907560355657	1.5476561895458096
EAA33331	58	49	60	142	115	138	0.10760667903525047	0.09090909090909091	0.11131725417439703	0.2634508348794063	0.21335807050092764	0.2560296846011132	5.489967820727125	4.46256631785612	5.603414386613228	2.9934068585650238	3.857687106546898	3.362204902819741
EAA33333	140	137	150	186	148	179	0.35	0.3425	0.375	0.465	0.37	0.4475	2.293042316846945	2.3022191636146934	2.15986013965964	2.1028755052011516	2.455093998114447	2.273220894102259
EAA33334	68	107	120	176	115	174	0.04843304843304843	0.07621082621082621	0.08547008547008547	0.12535612535612536	0.08190883190883191	0.12393162393162394	5.799840139556012	4.736925598415131	4.502159139888751	3.8213011760044617	4.558303003023086	3.733919368761514
EAA33337	57	76	59	95	83	96	0.19791666666666666	0.2638888888888889	0.2048611111111111	0.3298611111111111	0.2881944444444444	0.3333333333333333	3.1240437648239823	2.324010548011024	2.865673064788599	2.4774066283648826	3.0177496938655524	2.388999178143587
EAA33343	35	55	59	75	53	75	0.23178807947019867	0.36423841059602646	0.39072847682119205	0.4966887417218543	0.3509933774834437	0.4966887417218543	2.656876586761025	2.505913666865865	2.541747569051325	2.2404359364162123	2.615317586920502	2.1417699845377105
EAA33344	47	79	81	95	102	98	0.04051724137931034	0.06810344827586207	0.06982758620689655	0.08189655172413793	0.08793103448275862	0.08448275862068966	5.573093328863933	4.261457858770096	4.633832638036877	4.231976152452735	4.783281067615277	4.282650163091747
EAA33358	43	62	66	56	76	88	0.07478260869565218	0.10782608695652174	0.11478260869565217	0.09739130434782609	0.13217391304347825	0.15304347826086956	4.526939909071934	3.9725088810538813	3.9904797790977278	3.650319408457127	3.867038242553194	3.476953627125638
EAA33359	85	115	104	156	124	144	0.22020725388601037	0.2979274611398964	0.2694300518134715	0.40414507772020725	0.32124352331606215	0.37305699481865284	3.690592976747743	3.034826906916708	3.508243577095885	2.543927119032658	3.125675515188198	2.7940095737409645
EAA33362	28	35	44	50	38	56	0.12903225806451613	0.16129032258064516	0.20276497695852536	0.2304147465437788	0.17511520737327188	0.25806451612903225	3.8888640872224993	3.513202611947195	3.34017748924014	2.6491396227342823	2.784203478915234	2.682974225452872
EAA33363	28	51	42	97	74	92	0.03773584905660377	0.06873315363881402	0.05660377358490566	0.1307277628032345	0.09973045822102426	0.12398921832884097	5.587543984012957	5.112371184931188	4.663002224274587	3.580208264484549	3.9090456225184558	3.707602231879835
EAA33370	30	35	56	64	76	62	0.17751479289940827	0.20710059171597633	0.33136094674556216	0.378698224852071	0.44970414201183434	0.3668639053254438	3.2136860110747874	2.627646983255228	2.6284720951820337	2.3207483657476824	3.447574978506365	3.1139710488343577
EAA33372	148	163	211	320	230	285	0.5543071161048689	0.6104868913857678	0.7902621722846442	1.198501872659176	0.8614232209737828	1.0674157303370786	2.2396534260746646	1.9565158524915116	1.68607202892088	1.4014895143757136	1.7433000441254523	1.537873086866464
EAA33373	22	43	37	46	53	54	0.031654676258992806	0.0618705035971223	0.053237410071942444	0.06618705035971223	0.07625899280575539	0.0776978417266187	6.032169281012174	5.5672523433995105	4.992697433106557	5.409204312264243	4.588091163425447	6.137206676958929
EAA33378	44	44	51	43	48	43	0.14814814814814814	0.14814814814814814	0.1717171717171717	0.1447811447811448	0.16161616161616163	0.1447811447811448	3.497767144908306	2.9745542477778026	3.3206545242847914	3.0249517797797285	3.3783766891887685	2.971193904420125
EAA33379	39	25	42	37	23	40	0.07090909090909091	0.045454545454545456	0.07636363636363637	0.06727272727272728	0.04181818181818182	0.07272727272727272	5.323670798919338	6.358735368191999	4.7024214389923245	4.508866592683069	6.294461133451902	4.194578641745207
EAA33381	47	46	76	32	29	36	0.17407407407407408	0.17037037037037037	0.2814814814814815	0.11851851851851852	0.10740740740740741	0.13333333333333333	3.410643673673938	2.8666323522559365	2.531693674280913	2.9195473913365784	3.4940115275231607	4.06956241996149
EAA33384	43	52	50	65	60	63	0.03462157809983897	0.04186795491143317	0.040257648953301126	0.05233494363929147	0.04830917874396135	0.050724637681159424	7.581915382980491	6.057536236931853	5.640426887336994	5.467205729111094	6.081099766942131	5.756346297976832
EAA33393	72	126	119	103	96	105	0.14428857715430862	0.25250501002004005	0.23847695390781562	0.20641282565130262	0.19238476953907815	0.21042084168336672	3.339284137653717	2.738873395873196	2.8535702371702794	3.4307751063728475	2.9234639431363596	3.6446897845951596
EAA33398	42	59	73	65	70	67	0.05526315789473684	0.07763157894736843	0.09605263157894736	0.08552631578947369	0.09210526315789473	0.0881578947368421	5.403438484707403	7.96808129697285	4.628053064528311	4.559938567150171	4.344870604211541	3.8424708072220297
EAA33401	100	124	130	199	176	213	0.36231884057971014	0.4492753623188406	0.47101449275362317	0.7210144927536232	0.6376811594202898	0.7717391304347826	2.753811243283817	2.371919732273123	2.5501619731490237	2.074961669949645	2.323620261458196	2.292285668823077
EAA33405	64	89	82	102	101	90	0.15311004784688995	0.21291866028708134	0.19617224880382775	0.24401913875598086	0.24162679425837322	0.215311004784689	3.5356200146352967	2.999209971167701	2.9737662771317046	2.7303799055738542	2.677957279259545	2.9181639920953404
EAA33406	174	192	247	285	248	311	0.06858494284588096	0.07567993693338589	0.09735908553409539	0.11233740638549468	0.0977532518722901	0.12258573117855735	5.081812465213697	4.820164358552375	4.473010266630381	3.9486098330186756	4.513889046828721	3.739370243331274
EAA33407	31	22	34	53	55	41	0.06638115631691649	0.047109207708779445	0.0728051391862955	0.11349036402569593	0.11777301927194861	0.08779443254817987	4.6783134436475	5.4717588321099875	5.744991768887127	3.5813860684224146	3.9826376279787072	4.581703404489436
EAA33409	36	36	35	58	60	44	0.03866809881847476	0.03866809881847476	0.03759398496240601	0.06229860365198711	0.0644468313641246	0.047261009667024706	6.920998173494164	6.266623981992801	6.390920979619597	4.660165616100286	5.09150274859482	5.547223509180206
EAA33419	22	25	34	29	30	43	0.04059040590405904	0.046125461254612546	0.06273062730627306	0.05350553505535055	0.055350553505535055	0.07933579335793357	6.094498299174813	5.260099729872715	4.83981820472779	5.417035307161146	6.326528107651047	4.252871164735484
EAA33420	72	76	92	111	96	105	0.15584415584415584	0.1645021645021645	0.19913419913419914	0.24025974025974026	0.2077922077922078	0.22727272727272727	3.0297840629034245	3.1207730800373135	2.744344121702061	2.660294000025237	3.6145175314024427	2.906347306117149
EAA33421	89	96	92	105	95	117	0.20319634703196346	0.2191780821917808	0.2100456621004566	0.23972602739726026	0.21689497716894976	0.2671232876712329	3.3369533379043883	3.5121866131360373	3.1612522326973704	2.9586006959039284	3.784207871309887	2.908311662613104
EAA33422	35	23	28	43	32	36	0.08860759493670886	0.05822784810126582	0.07088607594936709	0.10886075949367088	0.0810126582278481	0.09113924050632911	3.6802844916810256	4.712075955681908	4.2651450735825	4.948114190116203	4.371151543398526	4.377700063871413
EAA33425	37	42	46	69	54	59	0.13214285714285715	0.15	0.16428571428571428	0.24642857142857144	0.19285714285714287	0.21071428571428572	3.2071516963414717	3.2839835548993026	3.101672098360328	2.5012232396609546	3.337446022538906	3.196433191776496
EAA33427	29	40	42	61	39	62	0.0703883495145631	0.0970873786407767	0.10194174757281553	0.14805825242718446	0.09466019417475728	0.15048543689320387	4.59308057107545	4.314531548355143	3.9818097740745286	3.768755116982243	3.9447572284526746	4.180596179441956
EAA33428	32	28	59	43	33	44	0.0898876404494382	0.07865168539325842	0.16573033707865167	0.12078651685393259	0.09269662921348315	0.12359550561797752	3.7864426428144853	4.566672576295122	3.18997736510818	3.5645171259829147	4.126454700665268	3.7080137021293056
EAA33430	68	77	74	103	88	102	0.0576271186440678	0.06525423728813559	0.06271186440677966	0.08728813559322034	0.07457627118644068	0.08644067796610169	5.808138332339516	4.8063718072605175	6.655038863592431	4.3246858938273816	4.837354214254576	4.408139340976973
EAA33431	123	122	156	220	164	222	0.38198757763975155	0.37888198757763975	0.484472049689441	0.6832298136645962	0.5093167701863354	0.6894409937888198	3.1407005464667495	2.723419600214405	2.223292644674586	2.114060444752915	2.524008194037905	2.448768112852741
EAA33433	48	64	54	52	28	51	0.04912998976458546	0.06550665301944729	0.05527123848515865	0.05322415557830092	0.028659160696008188	0.052200614124872056	5.666426130859053	4.630694857241175	5.1479182040132505	5.07580499517701	6.435237769477958	5.069088528612733
EAA33434	25	43	33	47	36	38	0.024177949709864602	0.041586073500967116	0.031914893617021274	0.045454545454545456	0.03481624758220503	0.0367504835589942	7.973900698677635	5.7571301816189155	7.291956961906825	5.251653498890657	6.731903127173414	6.481096538075418
EAA33435	72	81	85	126	111	88	0.07250755287009064	0.08157099697885196	0.08559919436052367	0.1268882175226586	0.11178247734138973	0.08862034239677745	4.891391902694336	4.1630118047109965	4.32118561340294	3.5210218103429627	3.8798694462636165	3.992767328130147
EAA33436	205	243	240	354	289	360	0.328525641025641	0.3894230769230769	0.38461538461538464	0.5673076923076923	0.46314102564102566	0.5769230769230769	2.8329812409716144	2.6716740716851093	2.5466435279455513	2.3306966562413653	2.9955728500689203	2.51759919155471
EAA33437	124	137	144	219	188	209	0.18479880774962743	0.20417287630402384	0.21460506706408347	0.3263785394932936	0.28017883755588674	0.3114754098360656	4.269486966333285	3.1150992263721613	3.382747337107945	2.869151475819465	3.864135635373497	2.9817127055801773
EAA33438	103	143	143	199	163	196	0.3130699088145897	0.43465045592705165	0.43465045592705165	0.6048632218844985	0.49544072948328266	0.5957446808510638	2.6791447693215185	2.5242725910772115	2.6733068054105997	2.1186151009485235	2.7304547394983922	2.2989158989841902
EAA33440	58	70	52	71	70	92	0.08192090395480225	0.09887005649717515	0.07344632768361582	0.10028248587570622	0.09887005649717515	0.12994350282485875	4.664849285249778	4.220050613451703	5.176125971546274	3.9311934523835435	4.254199749954552	3.6154380751800232
EAA33442	249	314	302	394	352	364	0.49502982107355864	0.6242544731610338	0.6003976143141153	0.7833001988071571	0.6998011928429424	0.7236580516898609	2.5337174366764166	2.3474300245010156	2.170711972204978	2.3640586454587185	2.365541617590347	2.1047522657878597
EAA33443	57	66	71	86	59	73	0.061621621621621624	0.07135135135135136	0.07675675675675675	0.09297297297297297	0.06378378378378378	0.07891891891891892	4.9934885964530045	4.453292747349218	4.145433203919159	4.391104308926795	5.240478115909209	3.893480684859339
EAA33445	54	72	75	77	41	50	0.11180124223602485	0.14906832298136646	0.15527950310559005	0.15942028985507245	0.08488612836438923	0.10351966873706005	4.424887816767089	3.5537524648424657	3.1230637154810585	3.3893620000922215	4.139710849950021	4.052406692324943
EAA33446	35	36	37	54	45	64	0.05636070853462158	0.057971014492753624	0.05958132045088567	0.08695652173913043	0.07246376811594203	0.10305958132045089	4.886558258416984	4.894409252962389	4.989608183554739	4.215371257518092	4.759181279549339	3.9241330570580746
